cell	feat	dist	cell_x	cell_y	x	y
20	KPNA4	1	299.0	-834.3	2663.44944803	27115.692739200003
20	ASCC3	1	299.0	-834.3	2599.37520867	36597.2707112
20	DSEL	1	299.0	-834.3	2984.82064083	33108.381677499994
20	ALPK2	1	299.0	-834.3	3071.08432383	20639.0328243
20	KIAA1462	1	299.0	-834.3	5915.51618253	30118.171143400003
20	KIAA1462	1	299.0	-834.3	6674.15344022	2266.02095425
20	PTPN14	1	299.0	-834.3	9921.20073254	15860.71475829
20	SLC5A3	1	299.0	-834.3	10553.49356909	35062.9208366
20	KIAA1462	1	299.0	-834.3	11843.28652613	18095.680472699998
20	PCNX	1	299.0	-834.3	11936.21254721	23148.427429299998
20	SLC5A3	1	299.0	-834.3	14387.25709503	12813.18230084
20	CKAP5	1	299.0	-834.3	15254.28545055	17073.3647056
20	ROCK2	1	299.0	-834.3	15184.58764484	20150.824489900002
20	PRRC2B	0	299.0	-834.3	15610.56002578	12999.21240675
20	CASC5	1	299.0	-834.3	15801.87065499	15157.0305206
20	KIAA1462	1	299.0	-834.3	15909.80548544	18414.055251299997
20	PRRC2B	0	299.0	-834.3	16316.069838999998	22098.2308285
20	CREBBP	1	299.0	-834.3	17047.606492	14495.20843343
20	KIAA1462	1	299.0	-834.3	17781.7846842	10150.4445684
20	ASCC3	1	299.0	-834.3	18816.9057775	24077.1912493
20	KIAA1462	1	299.0	-834.3	19905.687494499998	19233.0421557
20	PRRC2B	1	299.0	-834.3	20108.044767900003	33288.1134402
20	KIAA1462	1	299.0	-834.3	21111.588148500003	16818.201431
20	PRRC2B	0	299.0	-834.3	21414.200548599998	26166.6610811
20	PRRC2B	0	299.0	-834.3	22116.2952018	37136.2680542
20	KIAA1462	1	299.0	-834.3	22257.466814800002	21785.3833157
20	ANKRD52	1	299.0	-834.3	23032.9147818	27227.939184
20	blank001	1	299.0	-834.3	23258.9529558	11653.36528181
20	PRRC2B	0	299.0	-834.3	23763.426121599998	16551.64697785
20	ROCK2	1	299.0	-834.3	23943.1368423	39544.0238874
20	PRRC2B	0	299.0	-834.3	24721.6585278	12759.87285142
20	CKAP5	1	299.0	-834.3	28346.073939899998	13037.24057795
20	PDS5A	1	299.0	-834.3	29603.810007800002	16478.54120982
20	SRRM2	1	299.0	-834.3	2242.58455835	32409.6710121
20	FBN2	1	299.0	-834.3	3815.58126734	27828.9906041
20	CENPF	1	299.0	-834.3	6850.59521775	27456.8554694
20	FBN2	1	299.0	-834.3	8692.9409295	25171.5263008
20	FZD4	1	299.0	-834.3	10313.75098264	32990.2240172
20	FBN2	0	299.0	-834.3	10490.58667309	19964.62622
20	HEATR5B	1	299.0	-834.3	10990.02804706	34005.4573644
20	ATP11A	1	299.0	-834.3	11332.7559881	37959.71599619999
20	PRKCA	1	299.0	-834.3	12628.10444396	29532.5237365
20	SPTAN1	1	299.0	-834.3	13509.03085511	13371.19106412
20	FBN2	1	299.0	-834.3	15269.00165755	32600.374942000002
20	SPTAN1	0	299.0	-834.3	16128.02599866	15059.39952502
20	C17orf51	1	299.0	-834.3	16687.91587499	13694.66462827
20	ATP11A	1	299.0	-834.3	18157.9710719	31981.7610003
20	FBN2	1	299.0	-834.3	18289.8643152	40164.2709054
20	MYH10	1	299.0	-834.3	19624.734259599998	18068.9158002
20	FBN2	1	299.0	-834.3	19897.496445099998	35491.145109
20	FBN2	1	299.0	-834.3	20884.802499200003	33092.086201599996
20	FBN2	1	299.0	-834.3	21697.9746139	35911.604282199994
20	MAN1A2	1	299.0	-834.3	22348.4531743	27947.1374261
20	SPTAN1	1	299.0	-834.3	22287.969799000002	29678.21295
20	MYH10	0	299.0	-834.3	22543.2526289	12381.68124963
20	TEAD1	1	299.0	-834.3	23002.8397685	37013.7027629
20	ITGA2	1	299.0	-834.3	23429.6421194	18680.9559873
20	SPTAN1	1	299.0	-834.3	24468.9521405	13546.5225839
20	MYH10	1	299.0	-834.3	24538.043213499997	20159.7727006
20	SPTAN1	1	299.0	-834.3	24740.440617	17814.886689400002
20	SPTAN1	0	299.0	-834.3	24820.6808271	28478.083482
20	SPTAN1	1	299.0	-834.3	25689.443150299998	18294.121913400002
20	GTF3C1	1	299.0	-834.3	25876.317436200003	22543.7995372
20	TEAD1	1	299.0	-834.3	28219.809131	24003.972170099998
20	FBN2	0	299.0	-834.3	28732.9555587	26662.708529099997
20	SRRM2	0	299.0	-834.3	29213.589658200002	28301.676706000002
20	CENPF	1	299.0	-834.3	2202.02070257	24962.609000200002
20	TEAD1	1	299.0	-834.3	3249.6765637	29720.924719700004
20	SPTAN1	1	299.0	-834.3	3465.67905974	20728.8568137
20	SPTAN1	1	299.0	-834.3	12206.31968488	15393.96537446
20	SPTAN1	0	299.0	-834.3	16611.13906286	19841.3541346
20	MYH10	1	299.0	-834.3	16750.6798073	25375.577488599996
20	blank003	1	299.0	-834.3	17751.4400494	34707.784965900006
20	FBN2	1	299.0	-834.3	18254.740440999998	36433.704615300005
20	MYH10	0	299.0	-834.3	19683.945312	16229.39202439
20	SPTAN1	1	299.0	-834.3	21944.8916122	15327.99816004
20	PRKCA	1	299.0	-834.3	24514.7164865	9491.69101605
20	FBN1	1	299.0	-834.3	25676.2715597	20894.902559000002
20	SPTAN1	0	299.0	-834.3	28932.0085701	33734.461020200004
20	SRRM2	1	299.0	-834.3	29113.7819412	6927.01055337
20	SPTAN1	0	299.0	-834.3	31836.834893299998	3586.11000587
20	SPTAN1	1	299.0	-834.3	1330.099465319	26073.0176514
20	ATP11A	1	299.0	-834.3	3171.12689627	34004.315351599995
20	FBN1	1	299.0	-834.3	4191.36001639	32109.174368400003
20	H6PD	1	299.0	-834.3	7306.22073659	27742.629176
20	SPTAN1	1	299.0	-834.3	13648.86952421	17629.4270104
20	MYH10	0	299.0	-834.3	14611.64892959	22299.5302738
20	CBX5	1	299.0	-834.3	14913.90258196	10833.83752787
20	TEAD1	1	299.0	-834.3	15012.50285389	12387.48527618
20	TEAD1	1	299.0	-834.3	17055.2115718	30252.7454381
20	FBN2	1	299.0	-834.3	18124.6590642	31376.4502786
20	FBN2	1	299.0	-834.3	18414.6224835	28260.7612551
20	H6PD	1	299.0	-834.3	19417.983784	28987.6509995
20	FBN2	1	299.0	-834.3	19254.9835676	33172.806353
20	TEAD1	1	299.0	-834.3	19797.117137200003	36719.0514699
20	FBN2	1	299.0	-834.3	19992.967138699998	26514.1514246
20	FBN2	1	299.0	-834.3	20169.701167900002	29860.408196499997
20	FBN2	1	299.0	-834.3	20854.0260024	32116.4182606
20	MAN1A2	1	299.0	-834.3	21429.944957900003	38198.2814247
20	DOCK7	1	299.0	-834.3	21907.1077787	14421.43410762
20	FBN2	1	299.0	-834.3	22542.063872799998	30698.603440900002
20	MYH10	1	299.0	-834.3	23078.077126199998	23372.9347811
20	FBN2	1	299.0	-834.3	26194.1846684	9659.95652535
20	TEAD1	1	299.0	-834.3	26915.1395167	7593.61093472
20	TEAD1	1	299.0	-834.3	28216.8593098	11271.68454401
20	SPTAN1	1	299.0	-834.3	28576.571381299997	25580.0287917
20	PRKCA	1	299.0	-834.3	28862.985850200002	19760.7478104
20	FBN2	0	299.0	-834.3	29405.339909900005	37443.878196499994
20	FBN2	0	299.0	-834.3	30299.013556299997	26322.5767567
20	SPTAN1	0	299.0	-834.3	31067.445652900005	1735.50806462
20	PRKCA	1	299.0	-834.3	37225.4368859	11856.22676996
20	FBN2	0	299.0	-834.3	39280.529867900004	27546.5535074
20	FBN1	1	299.0	-834.3	1407.4224056920002	29594.957454699997
20	FBN1	1	299.0	-834.3	1364.425595215	30786.636154900003
20	SRRM2	1	299.0	-834.3	2061.51869444	36251.5153975
20	DOCK7	1	299.0	-834.3	5273.10895925	39999.032621800005
20	SPTAN1	1	299.0	-834.3	8602.76394886	17662.282139500003
20	FBN2	1	299.0	-834.3	9208.10680136	9262.00121337
20	FBN2	0	299.0	-834.3	9577.70567533	22714.4701805
20	NKTR	1	299.0	-834.3	10770.03803357	17057.9936916
20	MYH10	1	299.0	-834.3	12357.75023313	34269.950110699996
20	FBN1	1	299.0	-834.3	13283.85476016	20940.9388812
20	C17orf51	1	299.0	-834.3	13373.50434478	29703.958839
20	ATP11A	1	299.0	-834.3	15082.39483885	27682.3636021
20	H6PD	1	299.0	-834.3	15067.20959398	29300.3928013
20	TEAD1	1	299.0	-834.3	15200.10097624	13955.434959600001
20	MYH10	1	299.0	-834.3	16296.58497873	34273.3848331
20	TEAD1	1	299.0	-834.3	16350.26362006	33444.1206819
20	DOCK7	1	299.0	-834.3	16668.63501858	12482.07728592
20	SPTAN1	1	299.0	-834.3	17025.056482	15507.96368767
20	FBN1	1	299.0	-834.3	17665.706090400003	34590.7064095
20	MYH10	1	299.0	-834.3	18670.0914683	7947.33807358
20	SPTAN1	1	299.0	-834.3	19169.556354199998	12719.14644118
20	MYH10	1	299.0	-834.3	19482.0206354	15846.36806384
20	FBN2	1	299.0	-834.3	19516.274306	32285.5134259
20	PRKCA	1	299.0	-834.3	20235.261961099997	18517.09861
20	SRRM2	1	299.0	-834.3	20586.116920400003	7269.88554292
20	FBN2	0	299.0	-834.3	21218.6633548	29234.9744925
20	FBN1	1	299.0	-834.3	21285.0508815	8575.00363071
20	FBN2	0	299.0	-834.3	22902.025993400002	28109.8560805
20	DIP2C	1	299.0	-834.3	23305.373945800002	18377.4677724
20	FZD4	1	299.0	-834.3	23126.093984900002	31362.267786900004
20	PRKCA	0	299.0	-834.3	23525.724734400002	9984.74901208
20	TEAD1	1	299.0	-834.3	23649.613767900002	14482.24826483
20	blank003	1	299.0	-834.3	26179.964752	18717.6371699
20	FBN2	1	299.0	-834.3	27556.616810500003	30355.9231149
20	TEAD1	1	299.0	-834.3	29051.6966852	34862.422406800004
20	PRKCA	1	299.0	-834.3	30727.0122451	2286.10665714
20	CENPF	1	299.0	-834.3	2710.62572893	31160.675490400004
20	blank004	0	299.0	-834.3	7227.672341699999	28765.7451236
20	H6PD	1	299.0	-834.3	8943.91192628	40048.6860304
20	ATP11A	1	299.0	-834.3	10739.25575189	37661.2939434
20	ATP11A	1	299.0	-834.3	18855.960213799997	35948.141110000004
20	SLC5A3	1	299.0	-834.3	19870.4513796	35134.2517971
20	FBN1	1	299.0	-834.3	21051.8078933	35082.7204568
20	TEAD1	1	299.0	-834.3	22325.9295503	9018.91386742
20	COL7A1	1	299.0	-834.3	10550.191115700001	28731.8831181
20	SPTBN1	1	299.0	-834.3	12611.437195999999	15058.0046141
20	SPTBN1	0	299.0	-834.3	17206.5919616	10777.15817376
20	PRRC2B	1	299.0	-834.3	17270.4744716	25382.6373468
20	FLNC	0	299.0	-834.3	19083.416484999998	10997.4289894
20	SPTBN1	1	299.0	-834.3	19971.4850102	17099.059325600003
20	SPTBN1	1	299.0	-834.3	20879.164479	27365.841955699998
20	FLNC	1	299.0	-834.3	21355.012442	17155.638107299998
20	FLNC	1	299.0	-834.3	21633.2869134	13221.72136975
20	SPTAN1	1	299.0	-834.3	21976.9822654	15370.53784626
20	TNRC6A	0	299.0	-834.3	22586.8903635	30469.806977999997
20	EGFR	1	299.0	-834.3	25244.779431299998	11640.11239394
20	PRRC2B	1	299.0	-834.3	26605.8215823	25366.789982
20	FLNC	0	299.0	-834.3	33607.1575882	19529.343425400002
20	ZC3H13	1	299.0	-834.3	34539.3867083	18489.3771444
20	SPTBN1	1	299.0	-834.3	1994.77125602	24768.6458649
20	SPTAN1	0	299.0	-834.3	3500.99074214	20752.8352415
20	SPTAN1	1	299.0	-834.3	10779.93810085	17575.9075518
20	ZC3H13	1	299.0	-834.3	15009.59836985	15067.55388786
20	FLNC	1	299.0	-834.3	17982.478370400004	18464.265989
20	SPTBN1	0	299.0	-834.3	19491.395113599996	6815.77217735
20	FYCO1	1	299.0	-834.3	22897.7110474	6164.09014147
20	SPTBN1	1	299.0	-834.3	22959.396171400003	38563.1127142
20	FLNC	1	299.0	-834.3	26181.6405803	5951.29992216
20	FLNC	0	299.0	-834.3	33145.7866882	23476.2532055
20	C17orf51	1	299.0	-834.3	2269.02375119	30839.9477152
20	SPTBN1	1	299.0	-834.3	2474.96044915	22106.9014184
20	NR4A1	1	299.0	-834.3	3489.80503037	24150.0943144
20	KIAA1199	1	299.0	-834.3	9547.35941896	21190.9187096
20	SPTAN1	1	299.0	-834.3	11083.50885884	34038.926769599995
20	FLNC	1	299.0	-834.3	12684.74819868	17669.6289872
20	FLNC	1	299.0	-834.3	18209.236013799997	10564.13986418
20	FRY	1	299.0	-834.3	20781.4009589	38384.2191579
20	PRRC2B	1	299.0	-834.3	21373.202633099998	26180.9672363
20	NR4A1	1	299.0	-834.3	21403.418928400002	18061.408665900002
20	FLNC	1	299.0	-834.3	22523.443589900002	17518.042686400004
20	SPTBN1	1	299.0	-834.3	23132.944926099997	15532.86227044
20	FLNC	1	299.0	-834.3	23335.367947400002	19870.112853900002
20	SLC5A3	1	299.0	-834.3	25694.1183988	11505.35032277
20	PRRC2B	1	299.0	-834.3	27723.382743299997	16965.1991062
20	TNRC6A	0	299.0	-834.3	30850.2187162	28479.993644700004
20	SPTBN1	1	299.0	-834.3	1105.401115953	25196.569938099998
20	FLNC	1	299.0	-834.3	4701.06129755	22622.6800667
20	TNRC6A	1	299.0	-834.3	11096.93674935	21859.725135900004
20	TMOD2	1	299.0	-834.3	11381.70297668	25380.171575099997
20	PLXNA1	1	299.0	-834.3	11813.43953296	35300.433597300005
20	TNRC6A	1	299.0	-834.3	12312.04698575	23718.340897799997
20	SPTBN1	1	299.0	-834.3	13310.14077893	18704.702535599998
20	TNRC6A	1	299.0	-834.3	13255.34436819	21004.3186043
20	PAPPA	1	299.0	-834.3	14252.21757173	17340.0575767
20	H6PD	1	299.0	-834.3	15026.16839041	29330.3975911
20	PRRC2B	1	299.0	-834.3	15883.91022663	27027.0804851
20	NR4A1	1	299.0	-834.3	16419.49222758	10542.72103703
20	DIP2B	1	299.0	-834.3	16596.16663444	12215.29287544
20	ZC3H13	1	299.0	-834.3	16650.44942332	19167.4849029
20	SPTBN1	1	299.0	-834.3	18839.1714032	13772.07387942
20	PAPPA	1	299.0	-834.3	19970.959561400003	30057.063889499997
20	FLNC	1	299.0	-834.3	21060.4232897	12864.76877786
20	SPTAN1	0	299.0	-834.3	21047.2023339	26725.5930137
20	FLNC	1	299.0	-834.3	22243.7458276	26026.990464099996
20	PAPPA	1	299.0	-834.3	23696.7253363	18025.005020599998
20	FLNC	1	299.0	-834.3	23979.79887	36287.573703500006
20	PRRC2B	0	299.0	-834.3	25132.5009225	22986.7902502
20	FLNC	1	299.0	-834.3	25608.0109443	2956.83786866
20	TNRC6A	0	299.0	-834.3	26999.126472000004	35859.55285380001
20	SPTBN1	0	299.0	-834.3	36982.95492330001	13169.57723965
20	ZC3H13	0	299.0	-834.3	39177.34400809999	38436.4019485
20	KIAA1462	1	299.0	-834.3	3827.58557637	34426.7083514
20	FLNC	1	299.0	-834.3	10779.44691711	39605.119568199996
20	KIAA1462	1	299.0	-834.3	17749.1357333	32710.7864576
20	SPTBN1	1	299.0	-834.3	19340.2858316	27012.9903778
20	FLNC	1	299.0	-834.3	20223.1773401	16538.69527615
20	KIAA1462	1	299.0	-834.3	21881.2960416	12873.18368575
20	SPTBN1	1	299.0	-834.3	19689.278791	29280.735231299997
20	TMOD2	1	299.0	-834.3	8963.270426000001	36273.3922472
20	KIAA1199	1	299.0	-834.3	595.813959754	28977.558287700005
20	TEAD1	1	299.0	-834.3	855.984108782	37917.0157161
20	KIAA1199	1	299.0	-834.3	2309.09097235	28605.776107499998
20	THBS1	1	299.0	-834.3	3791.49024146	24681.4122125
20	THBS1	1	299.0	-834.3	5111.42595201	21772.7047592
20	C14orf132	1	299.0	-834.3	4530.75727603	36256.644718999996
20	THBS1	1	299.0	-834.3	5964.05570948	25480.3263515
20	THBS1	1	299.0	-834.3	7730.4110288	22209.310661400003
20	FBN2	1	299.0	-834.3	9649.13435254	20906.8078387
20	SPTBN1	1	299.0	-834.3	12690.03494106	12505.51935314
20	FLNA	1	299.0	-834.3	12551.14843916	17209.042018599997
20	THBS1	1	299.0	-834.3	13613.59120841	19227.446202799998
20	IGF2R	1	299.0	-834.3	13727.55119846	17948.471659400002
20	THBS1	1	299.0	-834.3	15164.43459252	15700.01124279
20	THBS1	1	299.0	-834.3	16181.820543	16849.7160511
20	ROCK2	1	299.0	-834.3	16934.8092979	13460.1951403
20	NF1	1	299.0	-834.3	17163.8794905	23536.3864653
20	THBS1	1	299.0	-834.3	17444.464507099998	22517.7615151
20	FBN2	1	299.0	-834.3	18351.738950799998	23970.4363657
20	FLNA	0	299.0	-834.3	18926.9751435	14225.64169106
20	THBS1	1	299.0	-834.3	18847.3398074	18165.905876499997
20	DNAJC13	1	299.0	-834.3	18731.4528461	22117.5499396
20	KIAA1199	1	299.0	-834.3	19815.7073267	38075.1200436
20	KIAA1199	1	299.0	-834.3	20260.8824498	28147.146278700002
20	FBN2	1	299.0	-834.3	20300.134747699998	24014.005262900002
20	FLNA	1	299.0	-834.3	20374.457045599996	26107.133947799997
20	TNC	1	299.0	-834.3	21097.0234439	17253.7637502
20	FLNA	1	299.0	-834.3	21417.324851400004	9600.14226895
20	THBS1	1	299.0	-834.3	20774.9540408	33901.5910798
20	THBS1	1	299.0	-834.3	21977.916964400003	38160.0668481
20	PIEZO1	1	299.0	-834.3	22538.4210851	33558.953272000006
20	THBS1	0	299.0	-834.3	22619.6316654	37322.5939455
20	KIAA1199	1	299.0	-834.3	22443.480199	31369.159559599997
20	MYH10	0	299.0	-834.3	23091.7363568	23399.663865900002
20	VCAN	1	299.0	-834.3	23325.996742400002	18193.1211317
20	FLNA	1	299.0	-834.3	23170.105215	9295.39754104
20	THBS1	1	299.0	-834.3	23726.2748507	34259.807315599995
20	KIAA1199	1	299.0	-834.3	23895.9953475	25547.3901113
20	IGF2R	1	299.0	-834.3	24078.4609336	39362.6916635
20	TLN1	1	299.0	-834.3	24135.1006703	11720.34078712
20	FLNA	1	299.0	-834.3	24214.539447400002	23684.7871075
20	TLN1	1	299.0	-834.3	24400.8192634	2230.42497272
20	THBS1	1	299.0	-834.3	24614.9289447	26794.3399498
20	THBS1	1	299.0	-834.3	25079.5576974	35196.2482926
20	FLNA	0	299.0	-834.3	25145.696377400003	5180.43259148
20	FBN2	1	299.0	-834.3	25068.3272814	15888.70137814
20	KIAA1199	1	299.0	-834.3	25906.7365363	19364.342415400002
20	THBS1	0	299.0	-834.3	26196.3854946	29775.984469400002
20	FLNA	1	299.0	-834.3	26520.0189028	13978.68311143
20	THBS1	1	299.0	-834.3	26308.8504255	30794.4404824
20	THBS1	1	299.0	-834.3	26721.496487	9049.4469517
20	FLNA	0	299.0	-834.3	27074.686039499997	27718.7844985
20	THBS1	1	299.0	-834.3	27179.3599528	28787.960632599996
20	UBR5	0	299.0	-834.3	27099.6423525	15177.05974409
20	FLNA	1	299.0	-834.3	27434.74998	13663.74622656
20	DYNC1H1	1	299.0	-834.3	27518.489508099996	20210.4070171
20	THBS1	1	299.0	-834.3	27702.131058099996	11668.93721852
20	THBS1	1	299.0	-834.3	28159.568223000002	24539.9121272
20	FLNA	0	299.0	-834.3	28646.3533166	22199.7470724
20	FLNA	1	299.0	-834.3	29399.054230299997	16471.17701416
20	THBS1	1	299.0	-834.3	29399.1194271	29800.4345553
20	THBS1	1	299.0	-834.3	29450.009420599996	4781.29908448
20	KIAA1199	0	299.0	-834.3	29655.245222900005	15179.27555019
20	FLNA	1	299.0	-834.3	30416.4383037	15702.31237086
20	KIAA1199	0	299.0	-834.3	30792.6180615	31888.2960602
20	FLNA	1	299.0	-834.3	31617.2645458	8844.09995579
20	FLNA	1	299.0	-834.3	31675.142721099997	27562.1765411
20	TNC	1	299.0	-834.3	31853.376076300003	3818.46555941
20	FLNA	1	299.0	-834.3	35234.884577599994	17551.145092400002
20	FLNA	1	299.0	-834.3	35817.9585646	13451.75573351
20	TLN1	1	299.0	-834.3	1406.285814714	12615.1627322
20	THBS1	1	299.0	-834.3	5227.16686179	26024.4737407
20	KIAA1199	1	299.0	-834.3	8013.95021862	21723.5181824
20	FBN2	0	299.0	-834.3	9244.97636664	9268.3624087
20	FBN2	1	299.0	-834.3	10100.03234687	19419.208645500003
20	THBS1	1	299.0	-834.3	10997.74061307	18098.4313468
20	THBS1	0	299.0	-834.3	13535.58095432	20989.0968883
20	FLNA	1	299.0	-834.3	16861.5462977	12921.30244117
20	THBS1	1	299.0	-834.3	16603.43570189	20746.882175799998
20	TLN1	1	299.0	-834.3	17163.4413326	16729.7366212
20	THBS1	1	299.0	-834.3	17329.8801792	11409.53650095
20	SPTBN1	0	299.0	-834.3	18870.7771719	13793.53865996
20	KIAA1199	0	299.0	-834.3	19109.4404624	37933.303159300005
20	TLN1	1	299.0	-834.3	19433.9155673	9496.6592911
20	SPTAN1	1	299.0	-834.3	21086.3918231	26737.659698900003
20	THBS1	0	299.0	-834.3	21037.9538572	28354.773754799997
20	THBS1	0	299.0	-834.3	22267.5921417	7919.58574137
20	TEAD1	1	299.0	-834.3	22284.365354499998	23393.8567415
20	TLN1	1	299.0	-834.3	22387.693598500002	24769.3781098
20	PIEZO1	1	299.0	-834.3	22391.6231085	36679.2087101
20	FLNA	1	299.0	-834.3	22025.8466825	20728.8506681
20	THBS1	0	299.0	-834.3	22944.3383158	34934.822885400004
20	FBN2	0	299.0	-834.3	22610.099438999998	31735.0953704
20	TLN1	1	299.0	-834.3	23703.719095900004	14830.39488493
20	FLNA	1	299.0	-834.3	23928.399793700002	22865.4877795
20	KIAA1199	1	299.0	-834.3	23914.159353	34932.628305
20	THBS1	1	299.0	-834.3	24311.3108873	9612.21274171
20	THBS1	1	299.0	-834.3	23762.9752049	18973.1816888
20	THBS1	0	299.0	-834.3	25081.373304700002	26643.9434906
20	THBS1	1	299.0	-834.3	25174.8329843	38277.1425321
20	KIAA1462	1	299.0	-834.3	25543.6954868	25552.5992588
20	THBS1	1	299.0	-834.3	25894.6760134	32464.9008513
20	THBS1	0	299.0	-834.3	26471.3405738	3299.29139196
20	TNC	0	299.0	-834.3	26452.1342044	17912.4653572
20	NR4A1	1	299.0	-834.3	27708.262296099998	22217.0994412
20	THBS1	0	299.0	-834.3	27656.1184499	32523.0772051
20	TLN1	1	299.0	-834.3	27991.9717324	13582.59483774
20	THBS1	1	299.0	-834.3	28174.4974552	33520.121630400005
20	FBN2	0	299.0	-834.3	28779.926813700004	26661.9114715
20	FLNA	1	299.0	-834.3	28917.616226200003	28504.2952843
20	FLNA	1	299.0	-834.3	29239.609644300002	22617.7324245
20	THBS1	1	299.0	-834.3	29607.7103763	40268.4867377
20	TLN1	0	299.0	-834.3	31076.556254400002	8731.53629449
20	FLNA	1	299.0	-834.3	33646.2427024	4556.40854116
20	THBS1	1	299.0	-834.3	33798.9178432	24321.388218400003
20	THBS1	1	299.0	-834.3	34975.033429300005	22643.7650525
20	FLNA	1	299.0	-834.3	37963.727569999995	10626.32461878
20	MYH10	1	299.0	-834.3	2864.09373229	37163.153618000004
20	TLN1	1	299.0	-834.3	5178.32302744	24808.092400499998
20	KIAA1199	0	299.0	-834.3	5878.20466344	25866.1180615
20	FLNA	0	299.0	-834.3	10058.19840766	18700.3995134
20	FLNA	1	299.0	-834.3	13795.17115009	15782.04557731
20	THBS1	0	299.0	-834.3	14670.41135152	6444.38684593
20	KIAA1199	0	299.0	-834.3	14733.68373704	19225.4918352
20	THBS1	0	299.0	-834.3	15961.0666498	12999.96395518
20	KIAA1199	0	299.0	-834.3	16310.94256492	17345.479883
20	KIAA1199	1	299.0	-834.3	16390.87893689	20216.9150906
20	TLN1	1	299.0	-834.3	16443.63287918	15353.54836512
20	KIAA1199	1	299.0	-834.3	16258.24167352	23229.298248099996
20	KIAA1199	1	299.0	-834.3	17133.915832799998	28300.859190900002
20	FLNA	1	299.0	-834.3	17311.99989	19491.5630822
20	FLNA	1	299.0	-834.3	17865.014077400003	5783.69358858
20	KIAA1199	1	299.0	-834.3	17429.7506381	25345.920326
20	FBN2	1	299.0	-834.3	18615.287195200002	7925.64577725
20	KIAA1199	1	299.0	-834.3	18805.5588957	17254.6159345
20	blank001	1	299.0	-834.3	19069.280753299998	37506.0717019
20	KIAA1199	1	299.0	-834.3	19305.313693599997	28428.812052499998
20	SPTAN1	1	299.0	-834.3	19603.304519	18135.6179549
20	MYH10	1	299.0	-834.3	19730.8678197	16239.799569600002
20	THBS1	1	299.0	-834.3	19849.0887396	10008.74437535
20	FLNA	1	299.0	-834.3	20413.2432298	11198.31423462
20	KIAA1199	1	299.0	-834.3	20562.6345494	22275.213537400003
20	THBS1	0	299.0	-834.3	20501.595064099998	38317.3534601
20	FLNA	0	299.0	-834.3	20537.845820900002	18069.506212
20	TLN1	0	299.0	-834.3	20741.274983799998	28950.572724299996
20	KIAA1199	1	299.0	-834.3	20401.723018700002	31065.721678500002
20	THBS1	1	299.0	-834.3	21519.7769132	11003.29910286
20	THBS1	1	299.0	-834.3	21988.5945102	17353.4319387
20	DYNC1H1	1	299.0	-834.3	21985.4997998	22118.9229969
20	THBS1	1	299.0	-834.3	22379.0017996	33063.7331587
20	FLNA	0	299.0	-834.3	22608.843715900002	11498.5055422
20	UBR5	1	299.0	-834.3	22538.7092436	20881.6244725
20	MYH10	1	299.0	-834.3	23172.283629799997	16584.31099048
20	ROCK2	1	299.0	-834.3	23077.0716025	37708.435004
20	THBS1	1	299.0	-834.3	23917.605281099997	36445.578398800004
20	THBS1	0	299.0	-834.3	24217.8654194	14847.57879081
20	THBS1	1	299.0	-834.3	24362.554904099998	38635.0190064
20	ROCK2	1	299.0	-834.3	25020.742101	25043.6899384
20	THBS1	0	299.0	-834.3	25340.9710973	31621.4173181
20	TLN1	1	299.0	-834.3	25799.118045599997	36953.7957714
20	SPTAN1	1	299.0	-834.3	25758.2755737	18302.247331799997
20	FLNA	1	299.0	-834.3	26293.370694499998	10762.219192100001
20	FLNA	1	299.0	-834.3	26284.2115628	25283.5956254
20	THBS1	1	299.0	-834.3	26375.1247095	34295.0884203
20	KIAA1199	1	299.0	-834.3	26876.553298299998	26762.6539376
20	THBS1	1	299.0	-834.3	26741.7081129	30371.8451454
20	FLNA	1	299.0	-834.3	27090.5688417	12387.95367778
20	FLNA	1	299.0	-834.3	27505.5419981	15204.90768213
20	THBS1	0	299.0	-834.3	29309.4441345	1874.53835686
20	KIAA1199	1	299.0	-834.3	29690.221502499997	24752.231501700004
20	THBS1	1	299.0	-834.3	29680.842415099996	29452.088386900003
20	PTPN14	1	299.0	-834.3	29638.5346518	16373.67589949
20	FLNA	1	299.0	-834.3	30504.235430799996	9986.46538464
20	THBS1	0	299.0	-834.3	36287.6844746	16235.10188131
20	THBS1	1	299.0	-834.3	1783.16990136	7762.88032277
20	THBS1	1	299.0	-834.3	1749.20601918	29472.8220047
20	THBS1	1	299.0	-834.3	2519.67516341	27244.6624972
20	THBS1	1	299.0	-834.3	4416.48199165	27646.309170499997
20	THBS1	1	299.0	-834.3	5000.37612901	25490.6733208
20	TLN1	1	299.0	-834.3	11686.94569859	17350.9188893
20	THBS1	1	299.0	-834.3	12126.67269552	20483.693181799998
20	TNC	0	299.0	-834.3	13344.58663814	22575.6403751
20	THBS1	1	299.0	-834.3	14609.67982424	17335.3734438
20	KIAA1199	1	299.0	-834.3	13899.30892158	25413.8088153
20	KIAA1199	1	299.0	-834.3	15616.69238435	19813.9071836
20	FLNA	1	299.0	-834.3	15908.53513147	21041.1525752
20	THBS1	1	299.0	-834.3	15696.62101086	28210.2659494
20	KIAA1199	1	299.0	-834.3	16284.64908125	26504.421670599997
20	THBS1	1	299.0	-834.3	16632.37881925	22262.5394398
20	FLNA	1	299.0	-834.3	17211.637532599998	21015.6613612
