cell	feat	expr_map	expr_ci_lower	expr_ci_upper
9	NOTCH2	4	2	14
9	ARL10	0	0	7
9	DOPEY1	0	0	7
9	LUZP1	0	0	7
9	USP34	0	0	7
9	SCUBE3	9	4	20
9	FASN	0	0	7
9	POLQ	0	0	7
9	SRRM2	17	10	29
9	EGFR	11	5	22
9	LYST	0	0	7
9	TLN1	15	8	28
9	CENPF	0	0	6
9	ASCC3	0	0	6
9	TNC	4	2	12
9	AKAP11	0	0	7
9	PTPN14	2	1	10
9	NRIP1	0	0	6
9	DIP2C	0	0	6
9	GTF3C1	17	10	29
9	MAN1A2	0	0	7
9	VCAN	2	1	9
49	RAB3B	2	1	10
49	PLXNA1	0	0	6
49	MYH10	16	9	27
49	QSER1	2	1	13
49	ALMS1	9	4	20
49	USP9X	2	1	10
49	CBL	0	0	7
49	HERC2	0	0	7
49	AGPS	2	1	11
49	ALPK2	9	4	19
49	PTPN14	29	19	45
49	GPR107	14	8	26
49	MAN1A2	0	0	7
49	NOTCH2	4	2	14
49	VPS13D	2	1	11
49	TLN1	20	12	33
49	PRKCA	12	6	25
49	KIAA1147	2	1	14
49	LMTK2	8	3	21
49	TNRC6A	13	7	26
49	FYCO1	6	3	16
49	SRRM2	30	20	45
49	REV3L	2	1	10
49	ANKRD52	2	1	9
49	KIAA2018	0	0	6
49	FRY	0	0	8
49	FAM208B	7	3	18
49	LUZP1	0	0	7
49	KPNA4	2	1	10
49	AMOTL1	2	1	11
49	POLQ	0	0	7
49	NKTR	4	2	12
49	PIEZO1	2	1	9
49	SLC7A11	0	0	6
49	PCNX	11	5	22
49	ASCC3	0	0	6
49	SSH1	0	0	6
49	MALAT1	6	3	15
49	C14orf132	10	5	21
49	STARD9	0	0	7
49	LYST	0	0	7
49	PAPPA	16	9	29
49	ARL10	0	0	7
49	HELZ2	0	0	7
49	FLNC	18	11	31
49	UBR5	14	8	26
49	PHIP	0	0	7
49	SCUBE3	16	9	28
49	CACNA1A	9	4	22
49	PRPF8	50	37	68
49	CASC5	0	0	7
49	KIDINS220	9	4	21
49	CEP250	0	0	7
49	DIEXF	0	0	6
49	HIVEP2	2	1	12
49	SON	31	21	47
49	CBX5	0	0	5
49	FBN2	144	123	171
49	VCAN	0	0	5
49	NUP98	30	19	47
49	SPTBN1	18	11	29
49	NRIP1	4	2	13
49	ZKSCAN2	0	0	6
49	FLNB	4	2	14
49	TNC	10	5	21
49	CENPF	0	0	6
49	GTF3C4	0	0	6
49	NR4A1	0	0	6
49	DSEL	2	1	10
49	C17orf51	2	1	9
49	IGF2R	20	13	33
49	HEATR5B	0	0	7
49	PRRC2B	34	24	50
49	SVEP1	32	22	48
49	DYNC1H1	30	20	46
49	PDS5A	2	1	11
49	AFF4	2	1	11
49	FZD4	0	0	7
49	SPTAN1	77	60	99
49	PIK3CA	0	0	7
49	TEAD1	26	17	39
49	CKAP5	52	37	72
49	KIAA1462	21	13	34
49	COL7A1	0	0	6
49	FLNA	252	222	286
49	ATP11A	0	0	7
49	IQGAP1	38	27	54
49	USP24	0	0	7
49	THBS1	142	123	166
49	AKAP11	0	0	7
49	SLC5A3	0	0	6
49	DIP2C	23	14	38
49	ROCK2	43	31	59
49	ABCA2	2	1	10
49	VPS13A	2	1	10
49	DOCK7	9	4	20
49	FBN1	14	8	25
49	ZFC3H1	4	2	14
49	USP34	0	0	7
49	PRKDC	9	4	20
49	CREBBP	14	7	27
49	DNAJC13	4	2	12
49	TPR	15	8	27
49	NUMA1	5	2	16
49	THSD4	2	1	10
49	SMARCA5	4	2	12
49	EGFR	9	4	19
49	MED14	0	0	6
49	ZC3H13	2	1	10
49	BRCA2	0	0	7
49	GTF3C1	13	7	24
49	SIPA1L3	0	0	6
49	FASN	2	1	11
49	ITGA2	0	0	6
49	FOSB	2	1	9
49	LRP1	15	9	28
49	SLC38A1	0	0	6
49	CHD8	8	3	20
49	UBR2	5	2	17
49	DIP2B	5	2	15
49	HIVEP1	2	1	10
49	COL5A1	37	26	54
49	TMOD2	2	1	10
49	AFAP1	0	0	7
49	RNF169	0	0	7
49	NF1	0	0	6
49	H6PD	2	1	10
49	KIAA1199	3	2	11
49	DOPEY1	0	0	7
49	MKI67	0	0	5
34	AMOTL1	5	2	15
34	FBN2	140	119	167
34	REV3L	0	0	6
34	EGFR	4	2	13
34	LMTK2	2	1	12
34	HIVEP1	0	0	6
34	FBN1	18	11	30
34	FZD4	0	0	7
34	PLXNA1	2	1	10
34	FOSB	2	1	9
34	KIAA2018	0	0	6
34	NUP98	12	6	25
34	COL5A1	52	39	71
34	SCUBE3	13	7	26
34	SLC7A11	2	1	10
34	ALPK2	22	14	37
34	MYH10	22	14	34
34	POLQ	0	0	7
34	FAM208B	0	0	7
34	PRKCA	2	1	11
34	LYST	0	0	7
34	NRIP1	6	3	16
34	SVEP1	6	3	15
34	MKI67	0	0	5
34	CACNA1A	4	2	15
34	USP34	0	0	7
34	AFF4	7	3	19
34	TLN1	22	14	36
34	GTF3C4	0	0	6
34	ARL10	0	0	7
34	LUZP1	7	3	19
34	ASCC3	2	1	10
34	NF1	0	0	6
34	DIEXF	0	0	6
34	IGF2R	10	5	20
34	PIEZO1	0	0	6
34	ALMS1	0	0	6
34	DSEL	2	1	10
34	RNF169	0	0	7
34	HERC2	0	0	7
34	ANKRD52	4	2	12
34	CHD8	21	12	38
34	CEP250	4	2	15
34	VCAN	6	3	15
34	FLNB	0	0	6
34	UBR2	8	3	21
34	AKAP11	0	0	7
34	CBX5	0	0	5
34	C14orf132	0	0	6
34	KIDINS220	2	1	10
34	MED14	2	1	10
34	VPS13D	0	0	7
34	PHIP	0	0	7
34	TEAD1	4	2	11
34	UBR5	8	4	17
34	FRY	8	3	21
34	PRPF8	93	75	116
34	CASC5	0	0	7
34	FASN	2	1	11
34	SLC38A1	0	0	6
34	SPTBN1	40	29	56
34	CBL	4	2	15
34	CREBBP	9	4	20
34	TNRC6A	6	3	17
34	VPS13A	4	2	13
34	QSER1	0	0	8
34	AGPS	0	0	7
34	HEATR5B	2	1	12
34	SON	8	4	19
34	FLNA	221	193	253
34	PDS5A	4	2	14
34	KIAA1199	3	2	11
34	DYNC1H1	19	12	32
34	SLC5A3	0	0	6
34	DOCK7	6	3	17
34	GTF3C1	8	4	18
34	FLNC	41	30	58
34	ABCA2	0	0	6
34	BRCA2	2	1	12
34	SSH1	11	5	22
34	KIAA1147	0	0	8
34	USP9X	14	7	27
34	THSD4	4	2	13
34	TMOD2	0	0	6
34	NUMA1	34	22	53
34	FYCO1	0	0	6
34	C17orf51	0	0	6
34	H6PD	2	1	10
34	DIP2B	2	1	11
34	RAB3B	4	2	13
34	SPTAN1	79	62	101
34	PTPN14	15	9	28
34	DOPEY1	2	1	12
34	ZFC3H1	0	0	7
34	TNC	0	0	5
34	NR4A1	0	0	6
34	ATP11A	2	1	11
34	ZKSCAN2	0	0	6
34	NKTR	0	0	5
34	DNAJC13	2	1	9
34	LRP1	42	30	60
34	ZC3H13	2	1	10
34	THBS1	187	165	214
34	KPNA4	0	0	6
34	MAN1A2	0	0	7
34	PAPPA	4	2	13
34	COL7A1	0	0	6
34	NOTCH2	11	5	23
34	PRKDC	9	4	20
34	SIPA1L3	2	1	9
34	MALAT1	2	1	9
34	HIVEP2	0	0	7
34	PRRC2B	12	7	24
34	SMARCA5	0	0	5
34	GPR107	6	3	15
34	USP24	2	1	12
34	SRRM2	28	18	42
34	DIP2C	0	0	6
34	IQGAP1	30	21	44
34	TPR	17	10	30
34	CENPF	0	0	6
34	PIK3CA	0	0	7
34	ROCK2	8	4	17
34	CKAP5	2	1	10
34	HELZ2	0	0	7
34	ITGA2	2	1	10
34	PCNX	0	0	6
34	STARD9	0	0	7
34	AFAP1	0	0	7
34	KIAA1462	21	13	34
37	AKAP11	0	0	7
37	TMOD2	0	0	6
37	FLNA	90	72	112
37	IGF2R	4	2	12
37	KIAA1147	0	0	8
37	GTF3C1	2	1	9
37	TNC	2	1	9
37	HERC2	9	4	21
37	PIK3CA	0	0	7
37	DNAJC13	17	10	30
37	PAPPA	2	1	10
37	KIAA1199	3	2	11
37	FAM208B	4	2	14
37	ROCK2	8	4	17
37	USP24	2	1	12
37	STARD9	0	0	7
37	LYST	0	0	7
37	CBX5	0	0	5
37	PCNX	0	0	6
37	PTPN14	11	5	22
37	RNF169	0	0	7
37	TPR	24	15	38
37	LUZP1	0	0	7
37	NOTCH2	0	0	6
37	LRP1	2	1	10
37	COL5A1	6	3	16
37	PRKDC	4	2	13
37	KIDINS220	2	1	10
37	BRCA2	0	0	7
37	HIVEP1	2	1	10
37	CREBBP	7	3	17
37	ZFC3H1	0	0	7
37	NRIP1	0	0	6
37	SLC5A3	0	0	6
37	AFAP1	2	1	11
37	MKI67	0	0	5
37	CKAP5	14	7	26
37	TEAD1	10	5	19
37	ANKRD52	0	0	6
37	NUP98	7	3	18
37	DOPEY1	0	0	7
37	H6PD	0	0	6
37	USP34	0	0	7
37	FZD4	0	0	7
37	KIAA2018	0	0	6
37	CEP250	0	0	7
37	NR4A1	0	0	6
37	FRY	0	0	8
37	UBR2	0	0	8
37	ASCC3	0	0	6
37	HIVEP2	7	3	20
37	VPS13D	2	1	11
37	COL7A1	2	1	10
37	SIPA1L3	2	1	9
37	EGFR	0	0	6
37	AGPS	0	0	7
37	AFF4	5	2	15
37	ALPK2	0	0	6
37	MED14	0	0	6
37	VPS13A	2	1	10
37	NUMA1	5	2	16
37	KPNA4	0	0	6
37	FBN2	10	5	19
37	THBS1	43	33	57
37	KIAA1462	10	5	21
37	FLNC	8	4	17
37	ZC3H13	6	3	16
37	SCUBE3	2	1	10
37	CENPF	0	0	6
37	PRRC2B	8	4	18
37	ATP11A	0	0	7
37	SRRM2	21	13	35
37	MALAT1	0	0	5
37	FLNB	0	0	6
37	IQGAP1	12	6	22
37	HEATR5B	0	0	7
37	UBR5	8	4	17
37	CACNA1A	0	0	7
37	CASC5	0	0	7
37	MAN1A2	2	1	11
37	THSD4	4	2	13
37	C17orf51	0	0	6
37	POLQ	0	0	7
37	PHIP	0	0	7
37	SLC7A11	0	0	6
37	FYCO1	0	0	6
37	SSH1	4	2	13
37	SLC38A1	2	1	9
37	DYNC1H1	79	62	101
37	ITGA2	2	1	10
37	AMOTL1	12	6	26
37	ZKSCAN2	0	0	6
37	DOCK7	6	3	17
37	GTF3C4	0	0	6
37	SON	6	3	16
37	HELZ2	0	0	7
37	FOSB	0	0	6
37	RAB3B	2	1	10
37	PRPF8	31	21	46
37	ALMS1	4	2	14
37	ARL10	0	0	7
37	CHD8	2	1	12
37	REV3L	0	0	6
37	SMARCA5	0	0	5
37	PLXNA1	0	0	6
37	VCAN	0	0	5
37	TNRC6A	2	1	10
37	DIP2B	2	1	11
37	LMTK2	0	0	8
37	USP9X	4	2	14
37	ABCA2	2	1	10
37	TLN1	26	17	41
37	C14orf132	4	2	12
37	PRKCA	0	0	7
37	SPTBN1	36	26	51
37	DIEXF	0	0	6
37	FASN	0	0	7
37	PIEZO1	0	0	6
37	DSEL	0	0	6
37	NF1	2	1	11
37	MYH10	16	9	27
37	SPTAN1	26	17	41
37	CBL	2	1	11
37	PDS5A	7	3	18
37	QSER1	0	0	8
37	FBN1	6	3	14
37	SVEP1	2	1	9
37	DIP2C	2	1	10
37	GPR107	0	0	5
37	NKTR	0	0	5
26	USP24	0	0	7
26	PHIP	0	0	7
26	IGF2R	6	3	15
26	MALAT1	0	0	5
26	SCUBE3	0	0	6
26	CACNA1A	0	0	7
26	UBR5	10	5	20
26	AFF4	0	0	7
26	IQGAP1	4	2	11
26	ALPK2	0	0	6
26	FLNC	2	1	9
26	AFAP1	0	0	7
26	PRPF8	0	0	5
26	KIAA1199	0	0	5
26	PRKCA	0	0	7
26	ARL10	0	0	7
26	COL7A1	0	0	6
26	ALMS1	0	0	6
26	KIAA1462	8	4	18
26	CBL	0	0	7
26	AKAP11	0	0	7
26	REV3L	0	0	6
26	PCNX	0	0	6
26	ZC3H13	2	1	10
26	ROCK2	4	2	11
26	KIAA2018	0	0	6
26	VCAN	0	0	5
26	SSH1	0	0	6
26	KPNA4	0	0	6
26	NKTR	0	0	5
26	PAPPA	0	0	6
26	CEP250	0	0	7
26	FLNA	4	2	11
26	LYST	0	0	7
26	PRKDC	2	1	10
26	SPTAN1	28	19	43
26	NOTCH2	0	0	6
26	TLN1	2	1	9
26	ANKRD52	0	0	6
26	FYCO1	2	1	9
26	TEAD1	0	0	5
26	DOPEY1	0	0	7
26	PRRC2B	6	3	15
26	FAM208B	0	0	7
26	FBN1	0	0	5
26	USP9X	0	0	6
26	KIAA1147	0	0	8
26	DYNC1H1	35	24	51
26	DIP2C	0	0	6
26	SLC7A11	0	0	6
26	USP34	0	0	7
26	C17orf51	0	0	6
26	ZFC3H1	0	0	7
26	FZD4	0	0	7
26	HIVEP2	0	0	7
26	SPTBN1	12	6	22
26	SMARCA5	0	0	5
26	POLQ	0	0	7
26	TNC	0	0	5
26	DNAJC13	4	2	12
26	COL5A1	0	0	6
26	ATP11A	0	0	7
26	SVEP1	0	0	5
26	FLNB	2	1	10
26	LMTK2	0	0	8
26	EGFR	0	0	6
26	AGPS	0	0	7
26	CHD8	0	0	8
26	TMOD2	0	0	6
26	FOSB	0	0	6
26	NRIP1	0	0	6
26	LRP1	2	1	10
26	BRCA2	0	0	7
26	HIVEP1	0	0	6
26	PTPN14	0	0	6
26	ZKSCAN2	0	0	6
26	LUZP1	0	0	7
26	CBX5	0	0	5
26	MYH10	10	5	19
26	SRRM2	4	2	12
26	DIP2B	0	0	7
26	DOCK7	4	2	13
26	HELZ2	0	0	7
26	CKAP5	0	0	6
26	H6PD	0	0	6
26	CREBBP	4	2	14
26	ASCC3	0	0	6
26	HEATR5B	0	0	7
26	VPS13D	0	0	7
26	PIEZO1	0	0	6
26	NF1	0	0	6
26	SLC5A3	0	0	6
26	NUP98	2	1	11
26	NUMA1	0	0	7
26	SLC38A1	0	0	6
26	TPR	2	1	9
26	THSD4	2	1	10
26	TNRC6A	0	0	6
26	MAN1A2	0	0	7
26	CENPF	0	0	6
26	CASC5	0	0	7
26	KIDINS220	0	0	6
26	RNF169	0	0	7
26	QSER1	0	0	8
26	MKI67	0	0	5
26	DIEXF	0	0	6
26	FASN	0	0	7
26	SON	2	1	9
26	ITGA2	0	0	6
26	VPS13A	2	1	10
26	NR4A1	0	0	6
26	C14orf132	0	0	6
26	MED14	0	0	6
26	PLXNA1	0	0	6
26	THBS1	0	0	4
26	STARD9	0	0	7
26	GTF3C4	0	0	6
26	AMOTL1	0	0	7
26	RAB3B	0	0	6
26	HERC2	2	1	11
26	GTF3C1	0	0	5
26	ABCA2	0	0	6
26	GPR107	0	0	5
26	PDS5A	0	0	7
26	SIPA1L3	0	0	6
26	DSEL	0	0	6
26	FBN2	2	1	8
26	PIK3CA	0	0	7
26	FRY	0	0	8
26	UBR2	0	0	8
11	LRP1	38	26	55
11	PLXNA1	0	0	6
11	PRRC2B	27	18	42
11	PTPN14	15	9	28
11	ZFC3H1	2	1	11
11	ASCC3	0	0	6
11	ROCK2	4	2	11
11	FBN2	50	38	67
11	KIAA1462	0	0	5
11	ALPK2	0	0	6
11	HIVEP2	0	0	7
11	HELZ2	0	0	7
11	PRKCA	12	6	25
11	BRCA2	0	0	7
11	MALAT1	0	0	5
11	CBX5	2	1	9
11	UBR2	0	0	8
11	C14orf132	0	0	6
11	DYNC1H1	28	19	43
11	FBN1	18	11	30
11	QSER1	0	0	8
11	GTF3C4	2	1	10
11	HIVEP1	0	0	6
11	AFF4	5	2	15
11	THBS1	79	65	97
11	PRPF8	29	20	44
11	ZKSCAN2	0	0	6
11	LYST	0	0	7
11	FASN	0	0	7
11	DSEL	0	0	6
11	SLC38A1	0	0	6
11	DIP2C	2	1	10
11	USP34	0	0	7
11	AFAP1	12	6	25
11	SMARCA5	6	3	15
11	FRY	0	0	8
11	ITGA2	0	0	6
11	PRKDC	2	1	10
11	HERC2	12	6	25
11	FYCO1	4	2	13
11	NUP98	7	3	18
11	TNC	0	0	5
11	GTF3C1	4	2	12
11	UBR5	0	0	5
11	ATP11A	2	1	11
11	FAM208B	4	2	14
11	AKAP11	0	0	7
11	NF1	0	0	6
11	IGF2R	12	6	23
11	CKAP5	4	2	14
11	SRRM2	30	20	45
11	SLC5A3	0	0	6
11	TMOD2	0	0	6
11	RAB3B	2	1	10
11	COL7A1	0	0	6
11	USP24	0	0	7
11	RNF169	2	1	12
11	PIK3CA	0	0	7
11	NOTCH2	0	0	6
11	ANKRD52	2	1	9
11	GPR107	0	0	5
11	AGPS	2	1	11
11	KIAA2018	0	0	6
11	TEAD1	26	17	39
11	NRIP1	0	0	6
11	TNRC6A	0	0	6
11	TLN1	42	30	60
11	VPS13A	0	0	6
11	SPTAN1	11	5	21
11	AMOTL1	38	25	58
11	FZD4	0	0	7
11	DIP2B	0	0	7
11	ABCA2	0	0	6
11	FLNB	2	1	10
11	DIEXF	0	0	6
11	COL5A1	19	12	33
11	VPS13D	0	0	7
11	KPNA4	0	0	6
11	ZC3H13	2	1	10
11	H6PD	4	2	14
11	PHIP	0	0	7
11	SPTBN1	16	9	27
11	SLC7A11	2	1	10
11	MYH10	2	1	8
11	MKI67	2	1	9
11	NUMA1	2	1	12
11	REV3L	2	1	10
11	LMTK2	2	1	12
11	SCUBE3	0	0	6
11	SON	24	15	39
11	DOCK7	0	0	6
11	CENPF	0	0	6
11	DOPEY1	0	0	7
11	SIPA1L3	8	4	19
11	FLNC	20	13	33
11	KIDINS220	0	0	6
11	LUZP1	13	6	26
11	ALMS1	0	0	6
11	SVEP1	10	5	21
11	IQGAP1	8	4	17
11	NKTR	0	0	5
11	EGFR	4	2	13
11	PDS5A	4	2	14
11	CACNA1A	2	1	11
11	PIEZO1	0	0	6
11	THSD4	0	0	6
11	KIAA1199	33	23	47
11	PCNX	2	1	10
11	FOSB	0	0	6
11	CHD8	0	0	8
11	FLNA	59	45	78
11	POLQ	0	0	7
11	CASC5	0	0	7
11	CREBBP	11	5	23
11	C17orf51	0	0	6
11	DNAJC13	0	0	6
11	CBL	0	0	7
11	USP9X	0	0	6
11	TPR	4	2	13
11	HEATR5B	0	0	7
11	KIAA1147	0	0	8
11	CEP250	0	0	7
11	SSH1	0	0	6
11	MAN1A2	2	1	11
11	MED14	0	0	6
11	ARL10	0	0	7
11	STARD9	0	0	7
11	VCAN	12	7	24
11	NR4A1	0	0	6
11	PAPPA	4	2	13
62	SPTAN1	28	19	43
62	NOTCH2	2	1	10
62	ZC3H13	4	2	13
62	FYCO1	11	5	22
62	GPR107	6	3	15
62	GTF3C4	0	0	6
62	MYH10	20	12	32
62	DYNC1H1	28	19	43
62	EGFR	0	0	6
62	STARD9	0	0	7
62	CKAP5	4	2	14
62	VPS13A	2	1	10
62	TLN1	15	8	28
62	MKI67	0	0	5
62	MED14	0	0	6
62	FRY	0	0	8
62	HERC2	0	0	7
62	KIDINS220	0	0	6
62	PCNX	0	0	6
62	FASN	0	0	7
62	HELZ2	0	0	7
62	FAM208B	0	0	7
62	VCAN	0	0	5
62	SLC38A1	0	0	6
62	VPS13D	7	3	18
62	PRRC2B	6	3	15
62	MAN1A2	2	1	11
62	PHIP	0	0	7
62	DSEL	0	0	6
62	AKAP11	0	0	7
62	USP34	2	1	11
62	HIVEP2	0	0	7
62	COL5A1	0	0	6
62	LYST	0	0	7
62	ROCK2	2	1	8
62	NF1	0	0	6
62	NR4A1	0	0	6
62	MALAT1	2	1	9
62	TEAD1	22	14	34
62	C14orf132	0	0	6
62	SRRM2	38	27	55
62	SLC7A11	11	5	22
62	CBX5	0	0	5
62	PRPF8	25	16	39
62	TPR	22	13	36
62	LRP1	0	0	6
62	NUMA1	23	14	40
62	DNAJC13	0	0	6
62	AFAP1	2	1	11
62	C17orf51	4	2	13
62	FOSB	0	0	6
62	AGPS	0	0	7
62	KIAA2018	0	0	6
62	KIAA1199	23	15	36
62	CHD8	0	0	8
62	USP9X	4	2	14
62	THBS1	92	76	111
62	GTF3C1	4	2	12
62	TMOD2	0	0	6
62	FBN2	36	26	51
62	PIEZO1	2	1	9
62	ZKSCAN2	0	0	6
62	IQGAP1	14	8	25
62	SSH1	2	1	10
62	RNF169	0	0	7
62	SVEP1	4	2	12
62	ALPK2	6	3	16
62	NRIP1	2	1	9
62	PAPPA	0	0	6
62	ZFC3H1	2	1	11
62	SLC5A3	0	0	6
62	HEATR5B	0	0	7
62	ASCC3	7	3	17
62	HIVEP1	2	1	10
62	UBR2	0	0	8
62	CENPF	0	0	6
62	SPTBN1	12	6	22
62	SON	0	0	6
62	USP24	0	0	7
62	PLXNA1	0	0	6
62	NKTR	2	1	9
62	DOPEY1	0	0	7
62	UBR5	8	4	17
62	POLQ	0	0	7
62	FZD4	0	0	7
62	CBL	0	0	7
62	KIAA1462	8	4	18
62	DIP2C	0	0	6
62	BRCA2	0	0	7
62	RAB3B	0	0	6
62	FLNB	4	2	14
62	H6PD	0	0	6
62	TNRC6A	2	1	10
62	AFF4	0	0	7
62	AMOTL1	5	2	15
62	ITGA2	0	0	6
62	NUP98	15	8	28
62	PRKDC	0	0	6
62	PIK3CA	0	0	7
62	REV3L	0	0	6
62	ANKRD52	0	0	6
62	CASC5	0	0	7
62	FBN1	10	5	20
62	DIEXF	0	0	6
62	TNC	0	0	5
62	PTPN14	18	10	31
62	PDS5A	4	2	14
62	QSER1	0	0	8
62	ABCA2	0	0	6
62	CREBBP	14	7	27
62	LUZP1	5	2	15
62	KPNA4	0	0	6
62	COL7A1	0	0	6
62	SCUBE3	4	2	13
62	ATP11A	0	0	7
62	SMARCA5	10	5	21
62	KIAA1147	0	0	8
62	THSD4	2	1	10
62	LMTK2	2	1	12
62	IGF2R	4	2	12
62	PRKCA	0	0	7
62	ARL10	0	0	7
62	FLNA	47	35	64
62	CEP250	0	0	7
62	FLNC	4	2	12
62	CACNA1A	4	2	15
62	ALMS1	0	0	6
62	DOCK7	4	2	13
62	SIPA1L3	4	2	13
62	DIP2B	2	1	11
54	RNF169	0	0	7
54	QSER1	0	0	8
54	MALAT1	4	2	12
54	ITGA2	2	1	10
54	NF1	0	0	6
54	CBL	4	2	15
54	NR4A1	0	0	6
54	PTPN14	15	9	28
54	MKI67	0	0	5
54	HELZ2	0	0	7
54	RAB3B	11	5	23
54	ARL10	0	0	7
54	TMOD2	0	0	6
54	CREBBP	4	2	14
54	PIEZO1	6	3	16
54	DIEXF	0	0	6
54	SSH1	20	12	33
54	ALMS1	0	0	6
54	USP24	0	0	7
54	FAM208B	7	3	18
54	NKTR	0	0	5
54	DOCK7	4	2	13
54	KIAA2018	2	1	10
54	DSEL	0	0	6
54	PIK3CA	9	4	21
54	LMTK2	0	0	8
54	FYCO1	8	4	19
54	POLQ	0	0	7
54	STARD9	0	0	7
54	AFF4	5	2	15
54	FLNC	18	11	31
54	DIP2C	9	4	20
54	MED14	2	1	10
54	SIPA1L3	4	2	13
54	FASN	0	0	7
54	VPS13D	9	4	21
54	CBX5	4	2	12
54	REV3L	0	0	6
54	HIVEP2	5	2	16
54	LYST	0	0	7
54	SLC7A11	6	3	16
54	PDS5A	0	0	7
54	PCNX	4	2	13
54	USP34	0	0	7
54	PRKCA	4	2	15
54	PAPPA	9	4	20
54	FLNA	141	119	168
54	VPS13A	0	0	6
54	MYH10	16	9	27
54	GTF3C1	6	3	15
54	MAN1A2	0	0	7
54	SLC5A3	0	0	6
54	UBR5	18	11	31
54	TLN1	13	7	25
54	TPR	4	2	13
54	FBN2	114	95	138
54	ATP11A	5	2	15
54	CACNA1A	9	4	22
54	LUZP1	5	2	15
54	ZFC3H1	7	3	18
54	HEATR5B	0	0	7
54	UBR2	0	0	8
54	PLXNA1	6	3	16
54	KIAA1199	53	40	70
54	CEP250	7	3	18
54	ROCK2	12	6	22
54	TEAD1	2	1	8
54	GTF3C4	4	2	14
54	GPR107	23	15	36
54	KIDINS220	0	0	6
54	PRRC2B	30	20	45
54	KPNA4	0	0	6
54	NUMA1	65	48	90
54	AFAP1	7	3	18
54	SON	33	22	49
54	AKAP11	0	0	7
54	PRKDC	6	3	17
54	TNRC6A	2	1	10
54	TNC	0	0	5
54	SMARCA5	6	3	15
54	DOPEY1	0	0	7
54	C14orf132	2	1	9
54	AGPS	0	0	7
54	SVEP1	25	17	40
54	H6PD	7	3	17
54	USP9X	2	1	10
54	DIP2B	0	0	7
54	THSD4	22	14	37
54	BRCA2	0	0	7
54	ANKRD52	15	8	27
54	ALPK2	2	1	10
54	HIVEP1	2	1	10
54	NRIP1	6	3	16
54	IGF2R	29	19	43
54	FLNB	4	2	14
54	ASCC3	7	3	17
54	C17orf51	2	1	9
54	DYNC1H1	35	24	51
54	SRRM2	73	57	95
54	CHD8	19	10	35
54	ABCA2	2	1	10
54	KIAA1147	0	0	8
54	NOTCH2	21	12	35
54	SPTAN1	41	29	59
54	FBN1	57	44	76
54	SLC38A1	0	0	6
54	CASC5	0	0	7
54	LRP1	76	59	99
54	AMOTL1	20	11	36
54	DNAJC13	2	1	9
54	KIAA1462	4	2	12
54	CKAP5	7	3	17
54	FOSB	8	4	19
54	NUP98	25	15	41
54	FRY	5	2	17
54	ZC3H13	0	0	6
54	SCUBE3	9	4	20
54	COL5A1	13	7	24
54	ZKSCAN2	0	0	6
54	SPTBN1	20	12	32
54	IQGAP1	14	8	25
54	HERC2	2	1	11
54	EGFR	27	17	42
54	PHIP	0	0	7
54	COL7A1	6	3	17
54	THBS1	308	279	341
54	VCAN	8	4	18
54	FZD4	0	0	7
54	CENPF	0	0	6
54	PRPF8	86	69	109
64	PTPN14	13	7	25
64	USP24	0	0	7
64	HEATR5B	0	0	7
64	C17orf51	0	0	6
64	NUMA1	5	2	16
64	KIAA1462	8	4	18
64	CKAP5	7	3	17
64	AFAP1	4	2	15
64	KIDINS220	2	1	10
64	AFF4	5	2	15
64	TLN1	8	4	19
64	FZD4	0	0	7
64	SLC38A1	0	0	6
64	NKTR	0	0	5
64	FLNC	41	30	58
64	KIAA2018	4	2	14
64	EGFR	6	3	16
64	STARD9	0	0	7
64	SVEP1	0	0	5
64	SMARCA5	0	0	5
64	PRKDC	9	4	20
64	LRP1	13	7	25
64	CENPF	0	0	6
64	FBN1	32	23	47
64	KIAA1199	39	28	54
64	KIAA1147	0	0	8
64	LYST	0	0	7
64	SPTBN1	42	31	58
64	PAPPA	2	1	10
64	HIVEP2	0	0	7
64	NRIP1	0	0	6
64	NF1	0	0	6
64	ZFC3H1	0	0	7
64	FASN	0	0	7
64	GTF3C4	0	0	6
64	ZC3H13	2	1	10
64	CREBBP	0	0	6
64	PIEZO1	0	0	6
64	HIVEP1	4	2	13
64	NOTCH2	9	4	20
64	MAN1A2	0	0	7
64	HERC2	0	0	7
64	DIP2C	2	1	10
64	SON	4	2	13
64	DNAJC13	19	12	32
64	DYNC1H1	30	20	46
64	CACNA1A	2	1	11
64	UBR5	4	2	12
64	DOCK7	9	4	20
64	SPTAN1	79	62	101
64	PDS5A	0	0	7
64	FYCO1	4	2	13
64	SRRM2	36	25	53
64	SLC7A11	0	0	6
64	TEAD1	12	6	22
64	ARL10	0	0	7
64	HELZ2	0	0	7
64	C14orf132	6	3	15
64	MKI67	0	0	5
64	ITGA2	2	1	10
64	PRKCA	0	0	7
64	DIP2B	2	1	11
64	SIPA1L3	0	0	6
64	FRY	0	0	8
64	UBR2	0	0	8
64	ATP11A	0	0	7
64	PIK3CA	0	0	7
64	TNC	2	1	9
64	MED14	0	0	6
64	GTF3C1	13	7	24
64	TNRC6A	2	1	10
64	CHD8	13	6	28
64	IQGAP1	24	16	37
64	IGF2R	0	0	5
64	RNF169	2	1	12
64	BRCA2	0	0	7
64	PCNX	2	1	10
64	COL7A1	0	0	6
