feat	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70
DOCK7	9.857142857142858	2.4642857142857144	27.107142857142858	4.928571428571429	7.392857142857143	22.17857142857143	14.785714285714286	17.25	29.571428571428573	7.392857142857143	9.857142857142858	0.0	7.392857142857143	2.4642857142857144	0.0	2.4642857142857144	4.928571428571429	2.4642857142857144	14.785714285714286	14.785714285714286	7.392857142857143	14.785714285714286	2.4642857142857144	0.0	9.857142857142858	4.928571428571429	4.928571428571429	9.857142857142858	7.392857142857143	0.0	4.928571428571429	0.0	2.4642857142857144	0.0	7.392857142857143	2.4642857142857144	7.392857142857143	7.392857142857143	9.857142857142858	0.0	0.0	2.4642857142857144	4.928571428571429	4.928571428571429	0.0	7.392857142857143	0.0	4.928571428571429	0.0	17.25	0.0	0.0	7.392857142857143	2.4642857142857144	2.4642857142857144	2.4642857142857144	0.0	0.0	0.0	0.0	2.4642857142857144	7.392857142857143	2.4642857142857144	4.928571428571429	9.857142857142858	2.4642857142857144	9.857142857142858	29.571428571428573	4.928571428571429	4.928571428571429	0.0
DOPEY1	0.0	2.4642857142857144	2.4642857142857144	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.392857142857143	0.0	2.4642857142857144	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	2.4642857142857144	2.4642857142857144	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.928571428571429	0.0	0.0	0.0	0.0	4.928571428571429	2.4642857142857144	0.0	2.4642857142857144	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	2.4642857142857144	2.4642857142857144
DSEL	0.0	2.4642857142857144	0.0	2.4642857142857144	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	2.4642857142857144	2.4642857142857144	7.392857142857143	0.0	0.0	4.928571428571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.928571428571429	0.0	0.0	2.4642857142857144	2.4642857142857144	0.0	4.928571428571429	0.0	2.4642857142857144	2.4642857142857144	0.0	0.0	4.928571428571429	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	2.4642857142857144	4.928571428571429	2.4642857142857144	0.0	0.0
DYNC1H1	51.75	56.67857142857143	34.5	44.35714285714286	17.25	9.857142857142858	46.82142857142858	61.60714285714286	71.46428571428572	19.714285714285715	34.5	34.5	64.07142857142857	44.35714285714286	46.82142857142858	22.17857142857143	19.714285714285715	22.17857142857143	39.42857142857143	14.785714285714286	36.964285714285715	32.035714285714285	44.35714285714286	39.42857142857143	44.35714285714286	22.17857142857143	46.82142857142858	46.82142857142858	51.75	17.25	2.4642857142857144	46.82142857142858	49.28571428571429	17.25	32.035714285714285	78.85714285714286	22.17857142857143	103.5	32.035714285714285	39.42857142857143	32.035714285714285	19.714285714285715	17.25	36.964285714285715	59.142857142857146	115.82142857142858	34.5	34.5	24.642857142857146	32.035714285714285	39.42857142857143	49.28571428571429	36.964285714285715	19.714285714285715	44.35714285714286	49.28571428571429	34.5	24.642857142857146	14.785714285714286	24.642857142857146	44.35714285714286	51.75	32.035714285714285	32.035714285714285	39.42857142857143	44.35714285714286	56.67857142857143	44.35714285714286	44.35714285714286	34.5	24.642857142857146
EGFR	0.0	2.4642857142857144	2.4642857142857144	7.392857142857143	2.4642857142857144	4.928571428571429	9.857142857142858	0.0	2.4642857142857144	9.857142857142858	2.4642857142857144	4.928571428571429	12.321428571428573	0.0	0.0	0.0	7.392857142857143	4.928571428571429	4.928571428571429	7.392857142857143	0.0	0.0	0.0	0.0	4.928571428571429	2.4642857142857144	0.0	7.392857142857143	0.0	0.0	2.4642857142857144	0.0	7.392857142857143	4.928571428571429	7.392857142857143	2.4642857142857144	0.0	0.0	2.4642857142857144	7.392857142857143	0.0	4.928571428571429	2.4642857142857144	2.4642857142857144	4.928571428571429	7.392857142857143	0.0	2.4642857142857144	0.0	9.857142857142858	7.392857142857143	4.928571428571429	0.0	2.4642857142857144	22.17857142857143	0.0	0.0	2.4642857142857144	12.321428571428573	0.0	2.4642857142857144	4.928571428571429	0.0	2.4642857142857144	9.857142857142858	0.0	7.392857142857143	0.0	4.928571428571429	2.4642857142857144	2.4642857142857144
FAM208B	12.321428571428573	2.4642857142857144	7.392857142857143	2.4642857142857144	2.4642857142857144	12.321428571428573	7.392857142857143	2.4642857142857144	0.0	2.4642857142857144	7.392857142857143	4.928571428571429	4.928571428571429	0.0	0.0	0.0	2.4642857142857144	4.928571428571429	7.392857142857143	2.4642857142857144	0.0	0.0	2.4642857142857144	0.0	2.4642857142857144	7.392857142857143	0.0	4.928571428571429	0.0	0.0	2.4642857142857144	2.4642857142857144	4.928571428571429	0.0	0.0	7.392857142857143	2.4642857142857144	4.928571428571429	0.0	14.785714285714286	0.0	2.4642857142857144	2.4642857142857144	4.928571428571429	14.785714285714286	14.785714285714286	4.928571428571429	0.0	0.0	12.321428571428573	12.321428571428573	4.928571428571429	14.785714285714286	12.321428571428573	4.928571428571429	2.4642857142857144	4.928571428571429	2.4642857142857144	14.785714285714286	2.4642857142857144	0.0	14.785714285714286	0.0	4.928571428571429	4.928571428571429	4.928571428571429	2.4642857142857144	4.928571428571429	2.4642857142857144	2.4642857142857144	2.4642857142857144
FASN	4.928571428571429	0.0	2.4642857142857144	4.928571428571429	0.0	2.4642857142857144	12.321428571428573	0.0	0.0	0.0	7.392857142857143	0.0	0.0	7.392857142857143	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	2.4642857142857144	4.928571428571429	0.0	0.0	0.0	2.4642857142857144	2.4642857142857144	0.0	0.0	2.4642857142857144	2.4642857142857144	4.928571428571429	0.0	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	2.4642857142857144	0.0	4.928571428571429	0.0	4.928571428571429	2.4642857142857144	2.4642857142857144	0.0	7.392857142857143	0.0	0.0	2.4642857142857144	0.0	4.928571428571429	4.928571428571429	4.928571428571429	0.0	4.928571428571429	4.928571428571429	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	2.4642857142857144	2.4642857142857144
FBN1	19.714285714285715	14.785714285714286	49.28571428571429	29.571428571428573	14.785714285714286	4.928571428571429	81.32142857142857	27.107142857142858	7.392857142857143	4.928571428571429	61.60714285714286	12.321428571428573	19.714285714285715	46.82142857142858	9.857142857142858	19.714285714285715	34.5	46.82142857142858	29.571428571428573	29.571428571428573	69.0	32.035714285714285	9.857142857142858	0.0	27.107142857142858	29.571428571428573	0.0	66.53571428571429	4.928571428571429	0.0	29.571428571428573	41.892857142857146	83.78571428571429	46.82142857142858	22.17857142857143	59.142857142857146	12.321428571428573	12.321428571428573	7.392857142857143	88.71428571428572	2.4642857142857144	27.107142857142858	29.571428571428573	22.17857142857143	32.035714285714285	69.0	2.4642857142857144	14.785714285714286	32.035714285714285	19.714285714285715	73.92857142857143	46.82142857142858	24.642857142857146	22.17857142857143	66.53571428571429	44.35714285714286	59.142857142857146	49.28571428571429	51.75	0.0	9.857142857142858	14.785714285714286	7.392857142857143	14.785714285714286	32.035714285714285	24.642857142857146	101.03571428571429	59.142857142857146	9.857142857142858	24.642857142857146	12.321428571428573
FBN2	96.10714285714286	150.32142857142858	78.85714285714286	271.0714285714286	204.5357142857143	32.035714285714285	189.75	204.5357142857143	73.92857142857143	9.857142857142858	162.64285714285714	64.07142857142857	115.82142857142858	36.964285714285715	19.714285714285715	0.0	152.7857142857143	110.89285714285715	101.03571428571429	27.107142857142858	120.75	81.32142857142857	138.0	2.4642857142857144	140.46428571428572	120.75	2.4642857142857144	110.89285714285715	27.107142857142858	9.857142857142858	51.75	187.2857142857143	9.857142857142858	36.964285714285715	172.5	19.714285714285715	105.96428571428572	12.321428571428573	9.857142857142858	56.67857142857143	19.714285714285715	9.857142857142858	78.85714285714286	66.53571428571429	9.857142857142858	73.92857142857143	9.857142857142858	29.571428571428573	24.642857142857146	162.64285714285714	414.0	138.0	12.321428571428573	88.71428571428572	142.92857142857144	389.3571428571429	78.85714285714286	113.35714285714286	170.0357142857143	2.4642857142857144	39.42857142857143	118.28571428571429	51.75	56.67857142857143	56.67857142857143	9.857142857142858	76.39285714285715	41.892857142857146	29.571428571428573	73.92857142857143	73.92857142857143
FLNA	243.96428571428572	645.6428571428572	298.17857142857144	226.71428571428572	268.6071428571429	140.46428571428572	362.25	248.89285714285717	231.64285714285717	120.75	266.14285714285717	78.85714285714286	261.2142857142857	73.92857142857143	110.89285714285715	36.964285714285715	280.92857142857144	197.14285714285717	229.17857142857144	174.96428571428572	184.82142857142858	160.17857142857144	221.7857142857143	93.64285714285715	241.5	157.71428571428572	9.857142857142858	345.0	246.42857142857144	207.0	91.17857142857143	433.7142857142857	125.67857142857143	182.35714285714286	278.4642857142857	115.82142857142858	263.67857142857144	123.21428571428572	44.35714285714286	93.64285714285715	179.89285714285714	61.60714285714286	140.46428571428572	194.67857142857144	140.46428571428572	258.75	56.67857142857143	142.92857142857144	133.07142857142858	280.92857142857144	110.89285714285715	157.71428571428572	155.25	167.57142857142858	172.5	312.9642857142857	239.0357142857143	251.35714285714286	202.07142857142858	113.35714285714286	138.0	290.7857142857143	59.142857142857146	86.25	276.0	73.92857142857143	61.60714285714286	145.39285714285714	98.57142857142858	231.64285714285717	91.17857142857143
FLNB	14.785714285714286	34.5	27.107142857142858	0.0	2.4642857142857144	14.785714285714286	32.035714285714285	19.714285714285715	9.857142857142858	0.0	9.857142857142858	7.392857142857143	9.857142857142858	7.392857142857143	19.714285714285715	7.392857142857143	4.928571428571429	27.107142857142858	4.928571428571429	4.928571428571429	2.4642857142857144	4.928571428571429	2.4642857142857144	19.714285714285715	7.392857142857143	2.4642857142857144	2.4642857142857144	4.928571428571429	7.392857142857143	0.0	4.928571428571429	17.25	4.928571428571429	2.4642857142857144	4.928571428571429	7.392857142857143	4.928571428571429	0.0	4.928571428571429	0.0	0.0	0.0	4.928571428571429	7.392857142857143	9.857142857142858	4.928571428571429	2.4642857142857144	4.928571428571429	2.4642857142857144	2.4642857142857144	4.928571428571429	19.714285714285715	7.392857142857143	17.25	17.25	27.107142857142858	9.857142857142858	9.857142857142858	34.5	2.4642857142857144	0.0	4.928571428571429	2.4642857142857144	2.4642857142857144	9.857142857142858	14.785714285714286	0.0	4.928571428571429	0.0	9.857142857142858	7.392857142857143
FLNC	14.785714285714286	101.03571428571429	22.17857142857143	14.785714285714286	14.785714285714286	24.642857142857146	59.142857142857146	46.82142857142858	41.892857142857146	19.714285714285715	78.85714285714286	27.107142857142858	27.107142857142858	19.714285714285715	44.35714285714286	2.4642857142857144	66.53571428571429	32.035714285714285	73.92857142857143	71.46428571428572	41.892857142857146	19.714285714285715	36.964285714285715	2.4642857142857144	19.714285714285715	27.107142857142858	2.4642857142857144	76.39285714285715	12.321428571428573	9.857142857142858	27.107142857142858	101.03571428571429	29.571428571428573	14.785714285714286	49.28571428571429	24.642857142857146	29.571428571428573	9.857142857142858	12.321428571428573	12.321428571428573	24.642857142857146	9.857142857142858	12.321428571428573	9.857142857142858	41.892857142857146	76.39285714285715	14.785714285714286	27.107142857142858	29.571428571428573	24.642857142857146	7.392857142857143	41.892857142857146	39.42857142857143	22.17857142857143	32.035714285714285	12.321428571428573	46.82142857142858	44.35714285714286	29.571428571428573	14.785714285714286	32.035714285714285	59.142857142857146	9.857142857142858	36.964285714285715	44.35714285714286	9.857142857142858	4.928571428571429	54.214285714285715	0.0	32.035714285714285	49.28571428571429
FOSB	4.928571428571429	4.928571428571429	9.857142857142858	4.928571428571429	4.928571428571429	0.0	12.321428571428573	9.857142857142858	2.4642857142857144	2.4642857142857144	7.392857142857143	2.4642857142857144	0.0	2.4642857142857144	0.0	2.4642857142857144	9.857142857142858	9.857142857142858	0.0	4.928571428571429	7.392857142857143	4.928571428571429	7.392857142857143	0.0	4.928571428571429	2.4642857142857144	0.0	4.928571428571429	0.0	0.0	2.4642857142857144	0.0	0.0	9.857142857142858	2.4642857142857144	27.107142857142858	0.0	2.4642857142857144	2.4642857142857144	7.392857142857143	7.392857142857143	4.928571428571429	2.4642857142857144	9.857142857142858	0.0	2.4642857142857144	2.4642857142857144	0.0	0.0	0.0	4.928571428571429	4.928571428571429	0.0	0.0	4.928571428571429	12.321428571428573	4.928571428571429	17.25	2.4642857142857144	2.4642857142857144	0.0	4.928571428571429	0.0	4.928571428571429	2.4642857142857144	0.0	2.4642857142857144	4.928571428571429	0.0	0.0	0.0
FRY	0.0	2.4642857142857144	2.4642857142857144	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	2.4642857142857144	4.928571428571429	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	4.928571428571429	0.0	12.321428571428573	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	7.392857142857143	0.0	0.0	0.0	0.0	4.928571428571429	0.0	0.0	7.392857142857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.928571428571429	0.0	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0
FYCO1	2.4642857142857144	7.392857142857143	2.4642857142857144	4.928571428571429	14.785714285714286	22.17857142857143	7.392857142857143	4.928571428571429	9.857142857142858	0.0	4.928571428571429	7.392857142857143	0.0	4.928571428571429	0.0	2.4642857142857144	9.857142857142858	4.928571428571429	17.25	7.392857142857143	2.4642857142857144	7.392857142857143	0.0	14.785714285714286	14.785714285714286	4.928571428571429	2.4642857142857144	24.642857142857146	0.0	4.928571428571429	7.392857142857143	7.392857142857143	0.0	2.4642857142857144	0.0	4.928571428571429	4.928571428571429	2.4642857142857144	2.4642857142857144	2.4642857142857144	0.0	4.928571428571429	7.392857142857143	7.392857142857143	7.392857142857143	4.928571428571429	7.392857142857143	4.928571428571429	0.0	7.392857142857143	9.857142857142858	4.928571428571429	2.4642857142857144	9.857142857142858	9.857142857142858	9.857142857142858	4.928571428571429	4.928571428571429	4.928571428571429	4.928571428571429	4.928571428571429	7.392857142857143	14.785714285714286	9.857142857142858	4.928571428571429	0.0	4.928571428571429	19.714285714285715	4.928571428571429	0.0	2.4642857142857144
FZD4	0.0	2.4642857142857144	14.785714285714286	0.0	2.4642857142857144	2.4642857142857144	2.4642857142857144	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	4.928571428571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.928571428571429	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR107	24.642857142857146	27.107142857142858	41.892857142857146	17.25	24.642857142857146	19.714285714285715	27.107142857142858	12.321428571428573	9.857142857142858	4.928571428571429	7.392857142857143	0.0	7.392857142857143	19.714285714285715	12.321428571428573	2.4642857142857144	12.321428571428573	9.857142857142858	12.321428571428573	4.928571428571429	4.928571428571429	19.714285714285715	12.321428571428573	2.4642857142857144	12.321428571428573	22.17857142857143	0.0	12.321428571428573	7.392857142857143	7.392857142857143	4.928571428571429	36.964285714285715	19.714285714285715	7.392857142857143	7.392857142857143	4.928571428571429	12.321428571428573	2.4642857142857144	0.0	22.17857142857143	7.392857142857143	9.857142857142858	2.4642857142857144	12.321428571428573	24.642857142857146	41.892857142857146	7.392857142857143	7.392857142857143	4.928571428571429	17.25	17.25	17.25	2.4642857142857144	9.857142857142858	39.42857142857143	17.25	17.25	17.25	9.857142857142858	2.4642857142857144	4.928571428571429	17.25	9.857142857142858	7.392857142857143	9.857142857142858	0.0	17.25	22.17857142857143	0.0	29.571428571428573	4.928571428571429
GTF3C1	17.25	17.25	12.321428571428573	7.392857142857143	17.25	19.714285714285715	19.714285714285715	9.857142857142858	36.964285714285715	17.25	19.714285714285715	9.857142857142858	4.928571428571429	7.392857142857143	7.392857142857143	2.4642857142857144	22.17857142857143	22.17857142857143	22.17857142857143	22.17857142857143	22.17857142857143	36.964285714285715	27.107142857142858	4.928571428571429	22.17857142857143	17.25	0.0	17.25	17.25	19.714285714285715	2.4642857142857144	12.321428571428573	17.25	17.25	9.857142857142858	9.857142857142858	9.857142857142858	2.4642857142857144	7.392857142857143	27.107142857142858	12.321428571428573	2.4642857142857144	7.392857142857143	7.392857142857143	24.642857142857146	17.25	4.928571428571429	9.857142857142858	12.321428571428573	19.714285714285715	7.392857142857143	9.857142857142858	7.392857142857143	7.392857142857143	4.928571428571429	22.17857142857143	9.857142857142858	12.321428571428573	22.17857142857143	2.4642857142857144	12.321428571428573	24.642857142857146	4.928571428571429	9.857142857142858	19.714285714285715	4.928571428571429	12.321428571428573	9.857142857142858	12.321428571428573	12.321428571428573	4.928571428571429
GTF3C4	0.0	4.928571428571429	2.4642857142857144	2.4642857142857144	0.0	2.4642857142857144	0.0	0.0	0.0	2.4642857142857144	9.857142857142858	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	7.392857142857143	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	4.928571428571429	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	4.928571428571429	0.0	0.0	2.4642857142857144	0.0
H6PD	0.0	2.4642857142857144	2.4642857142857144	4.928571428571429	4.928571428571429	0.0	2.4642857142857144	7.392857142857143	7.392857142857143	0.0	7.392857142857143	4.928571428571429	0.0	4.928571428571429	0.0	2.4642857142857144	4.928571428571429	2.4642857142857144	7.392857142857143	0.0	9.857142857142858	4.928571428571429	2.4642857142857144	0.0	4.928571428571429	7.392857142857143	0.0	7.392857142857143	2.4642857142857144	2.4642857142857144	4.928571428571429	7.392857142857143	2.4642857142857144	2.4642857142857144	4.928571428571429	4.928571428571429	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	2.4642857142857144	0.0	2.4642857142857144	4.928571428571429	0.0	0.0	4.928571428571429	2.4642857142857144	9.857142857142858	2.4642857142857144	2.4642857142857144	2.4642857142857144	9.857142857142858	2.4642857142857144	7.392857142857143	0.0	2.4642857142857144	0.0	0.0	4.928571428571429	0.0	2.4642857142857144	2.4642857142857144	0.0	9.857142857142858	4.928571428571429	0.0	4.928571428571429	0.0
HEATR5B	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.928571428571429	0.0	0.0	2.4642857142857144	0.0	0.0	2.4642857142857144	0.0	0.0	2.4642857142857144	2.4642857142857144	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	2.4642857142857144	0.0	2.4642857142857144	4.928571428571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	2.4642857142857144	0.0	0.0	2.4642857142857144	0.0	0.0	0.0
HELZ2	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.928571428571429	0.0	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	2.4642857142857144	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	0.0
HERC2	4.928571428571429	2.4642857142857144	2.4642857142857144	0.0	0.0	4.928571428571429	2.4642857142857144	4.928571428571429	7.392857142857143	0.0	0.0	7.392857142857143	7.392857142857143	7.392857142857143	7.392857142857143	2.4642857142857144	4.928571428571429	7.392857142857143	0.0	0.0	0.0	4.928571428571429	2.4642857142857144	0.0	2.4642857142857144	2.4642857142857144	2.4642857142857144	2.4642857142857144	0.0	0.0	0.0	2.4642857142857144	12.321428571428573	0.0	2.4642857142857144	14.785714285714286	2.4642857142857144	14.785714285714286	0.0	0.0	2.4642857142857144	2.4642857142857144	17.25	2.4642857142857144	2.4642857142857144	7.392857142857143	4.928571428571429	17.25	4.928571428571429	0.0	4.928571428571429	2.4642857142857144	0.0	2.4642857142857144	2.4642857142857144	0.0	0.0	17.25	2.4642857142857144	0.0	4.928571428571429	4.928571428571429	0.0	2.4642857142857144	0.0	2.4642857142857144	2.4642857142857144	19.714285714285715	2.4642857142857144	7.392857142857143	0.0
HIVEP1	2.4642857142857144	7.392857142857143	7.392857142857143	7.392857142857143	0.0	4.928571428571429	7.392857142857143	2.4642857142857144	0.0	0.0	9.857142857142858	0.0	4.928571428571429	0.0	0.0	0.0	0.0	4.928571428571429	4.928571428571429	4.928571428571429	7.392857142857143	0.0	0.0	0.0	0.0	9.857142857142858	0.0	4.928571428571429	0.0	0.0	7.392857142857143	7.392857142857143	0.0	4.928571428571429	2.4642857142857144	0.0	9.857142857142858	2.4642857142857144	0.0	2.4642857142857144	2.4642857142857144	0.0	2.4642857142857144	2.4642857142857144	0.0	7.392857142857143	0.0	2.4642857142857144	0.0	7.392857142857143	2.4642857142857144	0.0	0.0	4.928571428571429	2.4642857142857144	4.928571428571429	2.4642857142857144	0.0	7.392857142857143	0.0	0.0	4.928571428571429	2.4642857142857144	2.4642857142857144	4.928571428571429	2.4642857142857144	4.928571428571429	2.4642857142857144	2.4642857142857144	4.928571428571429	2.4642857142857144
HIVEP2	2.4642857142857144	0.0	17.25	0.0	2.4642857142857144	2.4642857142857144	2.4642857142857144	0.0	7.392857142857143	2.4642857142857144	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	2.4642857142857144	0.0	2.4642857142857144	2.4642857142857144	2.4642857142857144	2.4642857142857144	4.928571428571429	0.0	12.321428571428573	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	7.392857142857143	0.0	2.4642857142857144	2.4642857142857144	2.4642857142857144	0.0	0.0	0.0	0.0	2.4642857142857144	4.928571428571429	2.4642857142857144	0.0	4.928571428571429	4.928571428571429	0.0	2.4642857142857144	0.0	0.0	4.928571428571429	0.0	0.0	2.4642857142857144	12.321428571428573	0.0	4.928571428571429	4.928571428571429	0.0	4.928571428571429	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	0.0
IGF2R	4.928571428571429	34.5	2.4642857142857144	24.642857142857146	34.5	9.857142857142858	24.642857142857146	76.39285714285715	19.714285714285715	22.17857142857143	29.571428571428573	19.714285714285715	4.928571428571429	12.321428571428573	19.714285714285715	12.321428571428573	24.642857142857146	7.392857142857143	19.714285714285715	19.714285714285715	29.571428571428573	29.571428571428573	9.857142857142858	2.4642857142857144	22.17857142857143	39.42857142857143	2.4642857142857144	27.107142857142858	2.4642857142857144	0.0	0.0	2.4642857142857144	27.107142857142858	29.571428571428573	19.714285714285715	24.642857142857146	0.0	4.928571428571429	0.0	36.964285714285715	9.857142857142858	9.857142857142858	17.25	9.857142857142858	9.857142857142858	39.42857142857143	2.4642857142857144	9.857142857142858	17.25	34.5	46.82142857142858	51.75	7.392857142857143	17.25	44.35714285714286	36.964285714285715	76.39285714285715	19.714285714285715	12.321428571428573	2.4642857142857144	7.392857142857143	7.392857142857143	4.928571428571429	4.928571428571429	2.4642857142857144	12.321428571428573	46.82142857142858	9.857142857142858	4.928571428571429	24.642857142857146	0.0
IQGAP1	54.214285714285715	29.571428571428573	41.892857142857146	14.785714285714286	24.642857142857146	27.107142857142858	41.892857142857146	44.35714285714286	32.035714285714285	14.785714285714286	49.28571428571429	17.25	24.642857142857146	32.035714285714285	24.642857142857146	0.0	36.964285714285715	27.107142857142858	56.67857142857143	29.571428571428573	22.17857142857143	17.25	22.17857142857143	7.392857142857143	24.642857142857146	29.571428571428573	2.4642857142857144	34.5	4.928571428571429	22.17857142857143	17.25	17.25	29.571428571428573	7.392857142857143	44.35714285714286	29.571428571428573	27.107142857142858	12.321428571428573	7.392857142857143	22.17857142857143	36.964285714285715	22.17857142857143	7.392857142857143	46.82142857142858	7.392857142857143	27.107142857142858	29.571428571428573	32.035714285714285	34.5	44.35714285714286	14.785714285714286	14.785714285714286	22.17857142857143	24.642857142857146	12.321428571428573	44.35714285714286	22.17857142857143	41.892857142857146	7.392857142857143	4.928571428571429	2.4642857142857144	32.035714285714285	22.17857142857143	7.392857142857143	41.892857142857146	9.857142857142858	12.321428571428573	36.964285714285715	22.17857142857143	34.5	12.321428571428573
ITGA2	0.0	7.392857142857143	19.714285714285715	4.928571428571429	0.0	2.4642857142857144	2.4642857142857144	0.0	0.0	2.4642857142857144	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.392857142857143	0.0	7.392857142857143	4.928571428571429	2.4642857142857144	0.0	0.0	0.0	0.0	4.928571428571429	0.0	0.0	0.0	0.0	2.4642857142857144	4.928571428571429	2.4642857142857144	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	7.392857142857143	0.0	0.0	0.0	41.892857142857146	0.0	0.0	0.0	2.4642857142857144	34.5	4.928571428571429	0.0	0.0	2.4642857142857144	2.4642857142857144	0.0	2.4642857142857144	7.392857142857143	0.0	0.0	2.4642857142857144	0.0	0.0	2.4642857142857144	0.0	4.928571428571429	0.0	0.0	0.0	0.0
KIAA1147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	0.0	2.4642857142857144	0.0	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4642857142857144	2.4642857142857144	0.0	0.0	2.4642857142857144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
