feat	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
FLNB	1.4081632653061225	1.4081632653061225	11.26530612244898	0.0	1.4081632653061225	1.4081632653061225	1.4081632653061225	5.63265306122449	2.816326530612245	5.63265306122449	2.816326530612245	4.224489795918368	0.0	1.4081632653061225	0.0	1.4081632653061225	18.306122448979593	1.4081632653061225	5.63265306122449	0.0	0.0	2.816326530612245	1.4081632653061225	1.4081632653061225	0.0	1.4081632653061225	2.816326530612245	2.816326530612245	12.673469387755102	8.448979591836736	1.4081632653061225	0.0	5.63265306122449	0.0	0.0	4.224489795918368	0.0	2.816326530612245	0.0	1.4081632653061225	1.4081632653061225	16.89795918367347	5.63265306122449	1.4081632653061225	0.0	0.0	0.0	11.26530612244898	0.0	1.4081632653061225	0.0	4.224489795918368	0.0	8.448979591836736	8.448979591836736	4.224489795918368	4.224489795918368	2.816326530612245	2.816326530612245	2.816326530612245	5.63265306122449	1.4081632653061225	0.0	4.224489795918368	2.816326530612245	2.816326530612245	2.816326530612245	2.816326530612245	2.816326530612245	2.816326530612245	4.224489795918368	1.4081632653061225	8.448979591836736	2.816326530612245	1.4081632653061225	0.0	19.714285714285715	2.816326530612245	8.448979591836736	8.448979591836736	1.4081632653061225	2.816326530612245	1.4081632653061225	1.4081632653061225	0.0	0.0	2.816326530612245	5.63265306122449	0.0	8.448979591836736	0.0	2.816326530612245	12.673469387755102	5.63265306122449	9.857142857142858	8.448979591836736	2.816326530612245	12.673469387755102	0.0	15.489795918367347	8.448979591836736
FLNC	26.755102040816325	15.489795918367347	38.02040816326531	12.673469387755102	32.38775510204081	46.46938775510204	5.63265306122449	39.42857142857143	30.979591836734695	25.346938775510203	60.55102040816327	38.02040816326531	38.02040816326531	25.346938775510203	19.714285714285715	9.857142857142858	36.61224489795919	23.93877551020408	36.61224489795919	5.63265306122449	2.816326530612245	38.02040816326531	25.346938775510203	4.224489795918368	4.224489795918368	25.346938775510203	1.4081632653061225	26.755102040816325	12.673469387755102	33.79591836734694	22.53061224489796	43.6530612244898	71.81632653061224	2.816326530612245	18.306122448979593	26.755102040816325	19.714285714285715	29.571428571428573	50.69387755102041	33.79591836734694	15.489795918367347	30.979591836734695	18.306122448979593	19.714285714285715	36.61224489795919	19.714285714285715	25.346938775510203	26.755102040816325	15.489795918367347	29.571428571428573	2.816326530612245	19.714285714285715	16.89795918367347	43.6530612244898	15.489795918367347	46.46938775510204	26.755102040816325	8.448979591836736	9.857142857142858	57.734693877551024	60.55102040816327	1.4081632653061225	9.857142857142858	29.571428571428573	32.38775510204081	9.857142857142858	18.306122448979593	26.755102040816325	22.53061224489796	29.571428571428573	39.42857142857143	43.6530612244898	108.42857142857143	23.93877551020408	12.673469387755102	5.63265306122449	47.87755102040816	23.93877551020408	46.46938775510204	12.673469387755102	19.714285714285715	2.816326530612245	23.93877551020408	18.306122448979593	9.857142857142858	4.224489795918368	26.755102040816325	54.91836734693877	11.26530612244898	18.306122448979593	25.346938775510203	19.714285714285715	47.87755102040816	38.02040816326531	25.346938775510203	59.142857142857146	18.306122448979593	46.46938775510204	12.673469387755102	38.02040816326531	19.714285714285715
FOSB	2.816326530612245	2.816326530612245	0.0	0.0	0.0	4.224489795918368	2.816326530612245	0.0	2.816326530612245	0.0	5.63265306122449	1.4081632653061225	9.857142857142858	1.4081632653061225	0.0	1.4081632653061225	9.857142857142858	1.4081632653061225	8.448979591836736	0.0	1.4081632653061225	1.4081632653061225	5.63265306122449	0.0	0.0	0.0	8.448979591836736	0.0	1.4081632653061225	0.0	2.816326530612245	2.816326530612245	0.0	0.0	0.0	0.0	4.224489795918368	1.4081632653061225	4.224489795918368	2.816326530612245	0.0	4.224489795918368	1.4081632653061225	1.4081632653061225	2.816326530612245	0.0	0.0	2.816326530612245	0.0	0.0	0.0	0.0	4.224489795918368	2.816326530612245	0.0	4.224489795918368	2.816326530612245	0.0	1.4081632653061225	9.857142857142858	0.0	0.0	2.816326530612245	5.63265306122449	0.0	0.0	4.224489795918368	2.816326530612245	4.224489795918368	0.0	0.0	0.0	5.63265306122449	0.0	4.224489795918368	0.0	8.448979591836736	2.816326530612245	0.0	2.816326530612245	1.4081632653061225	0.0	1.4081632653061225	1.4081632653061225	1.4081632653061225	0.0	0.0	5.63265306122449	0.0	2.816326530612245	0.0	2.816326530612245	2.816326530612245	1.4081632653061225	1.4081632653061225	0.0	9.857142857142858	0.0	0.0	0.0	1.4081632653061225
FRY	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	2.816326530612245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	4.224489795918368	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	2.816326530612245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	2.816326530612245	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	4.224489795918368	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	2.816326530612245	0.0	0.0	0.0	0.0	0.0	4.224489795918368	0.0
FYCO1	0.0	8.448979591836736	15.489795918367347	2.816326530612245	1.4081632653061225	1.4081632653061225	2.816326530612245	0.0	4.224489795918368	4.224489795918368	2.816326530612245	0.0	1.4081632653061225	1.4081632653061225	5.63265306122449	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	5.63265306122449	5.63265306122449	1.4081632653061225	0.0	0.0	8.448979591836736	1.4081632653061225	2.816326530612245	4.224489795918368	8.448979591836736	0.0	0.0	8.448979591836736	0.0	1.4081632653061225	4.224489795918368	1.4081632653061225	1.4081632653061225	1.4081632653061225	0.0	0.0	2.816326530612245	4.224489795918368	1.4081632653061225	0.0	4.224489795918368	0.0	1.4081632653061225	2.816326530612245	2.816326530612245	0.0	4.224489795918368	0.0	1.4081632653061225	0.0	1.4081632653061225	2.816326530612245	1.4081632653061225	5.63265306122449	2.816326530612245	2.816326530612245	1.4081632653061225	0.0	8.448979591836736	0.0	4.224489795918368	1.4081632653061225	9.857142857142858	0.0	4.224489795918368	2.816326530612245	1.4081632653061225	0.0	0.0	1.4081632653061225	0.0	0.0	4.224489795918368	0.0	0.0	1.4081632653061225	12.673469387755102	1.4081632653061225	4.224489795918368	1.4081632653061225	0.0	0.0	2.816326530612245	5.63265306122449	2.816326530612245	0.0	2.816326530612245	4.224489795918368	4.224489795918368	5.63265306122449	11.26530612244898	4.224489795918368	2.816326530612245	4.224489795918368	5.63265306122449
FZD4	1.4081632653061225	1.4081632653061225	1.4081632653061225	0.0	2.816326530612245	0.0	0.0	1.4081632653061225	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	4.224489795918368	0.0	2.816326530612245	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	2.816326530612245	0.0	0.0	0.0	2.816326530612245	0.0	0.0	0.0	1.4081632653061225	2.816326530612245	0.0	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	4.224489795918368	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	0.0	2.816326530612245	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	0.0	2.816326530612245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR107	12.673469387755102	8.448979591836736	16.89795918367347	1.4081632653061225	1.4081632653061225	29.571428571428573	11.26530612244898	11.26530612244898	9.857142857142858	18.306122448979593	19.714285714285715	2.816326530612245	15.489795918367347	11.26530612244898	0.0	1.4081632653061225	25.346938775510203	1.4081632653061225	11.26530612244898	0.0	5.63265306122449	12.673469387755102	22.53061224489796	11.26530612244898	2.816326530612245	4.224489795918368	18.306122448979593	15.489795918367347	1.4081632653061225	19.714285714285715	8.448979591836736	11.26530612244898	12.673469387755102	1.4081632653061225	12.673469387755102	5.63265306122449	18.306122448979593	9.857142857142858	12.673469387755102	18.306122448979593	16.89795918367347	16.89795918367347	18.306122448979593	8.448979591836736	4.224489795918368	9.857142857142858	9.857142857142858	15.489795918367347	2.816326530612245	18.306122448979593	11.26530612244898	11.26530612244898	12.673469387755102	22.53061224489796	8.448979591836736	19.714285714285715	11.26530612244898	0.0	4.224489795918368	33.79591836734694	9.857142857142858	0.0	19.714285714285715	15.489795918367347	1.4081632653061225	8.448979591836736	18.306122448979593	11.26530612244898	16.89795918367347	1.4081632653061225	5.63265306122449	2.816326530612245	12.673469387755102	26.755102040816325	0.0	2.816326530612245	16.89795918367347	12.673469387755102	11.26530612244898	4.224489795918368	1.4081632653061225	2.816326530612245	25.346938775510203	11.26530612244898	9.857142857142858	5.63265306122449	15.489795918367347	26.755102040816325	1.4081632653061225	19.714285714285715	4.224489795918368	8.448979591836736	9.857142857142858	19.714285714285715	1.4081632653061225	18.306122448979593	4.224489795918368	32.38775510204081	4.224489795918368	22.53061224489796	19.714285714285715
GTF3C1	9.857142857142858	5.63265306122449	1.4081632653061225	8.448979591836736	8.448979591836736	11.26530612244898	0.0	12.673469387755102	11.26530612244898	5.63265306122449	8.448979591836736	4.224489795918368	9.857142857142858	11.26530612244898	4.224489795918368	1.4081632653061225	5.63265306122449	1.4081632653061225	9.857142857142858	0.0	0.0	4.224489795918368	8.448979591836736	5.63265306122449	0.0	8.448979591836736	11.26530612244898	5.63265306122449	5.63265306122449	9.857142857142858	1.4081632653061225	4.224489795918368	0.0	0.0	9.857142857142858	8.448979591836736	2.816326530612245	1.4081632653061225	11.26530612244898	8.448979591836736	2.816326530612245	14.081632653061224	4.224489795918368	5.63265306122449	2.816326530612245	14.081632653061224	5.63265306122449	4.224489795918368	4.224489795918368	2.816326530612245	5.63265306122449	8.448979591836736	2.816326530612245	1.4081632653061225	12.673469387755102	4.224489795918368	1.4081632653061225	0.0	1.4081632653061225	14.081632653061224	2.816326530612245	0.0	11.26530612244898	4.224489795918368	2.816326530612245	1.4081632653061225	2.816326530612245	14.081632653061224	4.224489795918368	1.4081632653061225	4.224489795918368	4.224489795918368	12.673469387755102	2.816326530612245	1.4081632653061225	0.0	0.0	12.673469387755102	9.857142857142858	0.0	0.0	9.857142857142858	1.4081632653061225	2.816326530612245	5.63265306122449	1.4081632653061225	4.224489795918368	4.224489795918368	0.0	1.4081632653061225	8.448979591836736	2.816326530612245	2.816326530612245	4.224489795918368	1.4081632653061225	9.857142857142858	12.673469387755102	4.224489795918368	0.0	5.63265306122449	9.857142857142858
GTF3C4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.816326530612245	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H6PD	9.857142857142858	1.4081632653061225	4.224489795918368	5.63265306122449	5.63265306122449	12.673469387755102	1.4081632653061225	4.224489795918368	9.857142857142858	12.673469387755102	2.816326530612245	4.224489795918368	4.224489795918368	9.857142857142858	0.0	2.816326530612245	8.448979591836736	4.224489795918368	9.857142857142858	0.0	4.224489795918368	9.857142857142858	16.89795918367347	5.63265306122449	0.0	9.857142857142858	1.4081632653061225	2.816326530612245	8.448979591836736	5.63265306122449	5.63265306122449	9.857142857142858	4.224489795918368	0.0	11.26530612244898	1.4081632653061225	2.816326530612245	9.857142857142858	8.448979591836736	2.816326530612245	4.224489795918368	4.224489795918368	15.489795918367347	2.816326530612245	2.816326530612245	4.224489795918368	11.26530612244898	5.63265306122449	1.4081632653061225	1.4081632653061225	4.224489795918368	2.816326530612245	5.63265306122449	12.673469387755102	5.63265306122449	2.816326530612245	2.816326530612245	0.0	2.816326530612245	11.26530612244898	8.448979591836736	0.0	15.489795918367347	1.4081632653061225	4.224489795918368	0.0	2.816326530612245	9.857142857142858	9.857142857142858	0.0	9.857142857142858	2.816326530612245	16.89795918367347	2.816326530612245	2.816326530612245	0.0	2.816326530612245	2.816326530612245	5.63265306122449	8.448979591836736	4.224489795918368	2.816326530612245	15.489795918367347	5.63265306122449	2.816326530612245	0.0	2.816326530612245	12.673469387755102	2.816326530612245	1.4081632653061225	2.816326530612245	8.448979591836736	0.0	4.224489795918368	9.857142857142858	2.816326530612245	8.448979591836736	8.448979591836736	1.4081632653061225	1.4081632653061225	5.63265306122449
HEATR5B	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	2.816326530612245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	1.4081632653061225	1.4081632653061225	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	1.4081632653061225
HELZ2	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	2.816326530612245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	0.0	2.816326530612245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.224489795918368	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	1.4081632653061225	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	2.816326530612245	0.0	0.0	0.0	0.0	2.816326530612245	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.816326530612245	0.0	0.0	0.0
HERC2	0.0	1.4081632653061225	8.448979591836736	0.0	4.224489795918368	0.0	5.63265306122449	0.0	5.63265306122449	2.816326530612245	0.0	2.816326530612245	1.4081632653061225	1.4081632653061225	2.816326530612245	0.0	9.857142857142858	0.0	1.4081632653061225	1.4081632653061225	0.0	2.816326530612245	2.816326530612245	2.816326530612245	0.0	1.4081632653061225	0.0	2.816326530612245	1.4081632653061225	5.63265306122449	4.224489795918368	0.0	1.4081632653061225	1.4081632653061225	8.448979591836736	2.816326530612245	2.816326530612245	2.816326530612245	1.4081632653061225	2.816326530612245	2.816326530612245	0.0	0.0	8.448979591836736	1.4081632653061225	1.4081632653061225	4.224489795918368	0.0	0.0	0.0	8.448979591836736	0.0	2.816326530612245	2.816326530612245	0.0	2.816326530612245	0.0	1.4081632653061225	0.0	1.4081632653061225	1.4081632653061225	1.4081632653061225	4.224489795918368	8.448979591836736	2.816326530612245	1.4081632653061225	0.0	5.63265306122449	2.816326530612245	2.816326530612245	4.224489795918368	9.857142857142858	1.4081632653061225	2.816326530612245	4.224489795918368	0.0	12.673469387755102	1.4081632653061225	8.448979591836736	4.224489795918368	1.4081632653061225	4.224489795918368	0.0	4.224489795918368	2.816326530612245	4.224489795918368	9.857142857142858	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	1.4081632653061225	4.224489795918368	1.4081632653061225	2.816326530612245	2.816326530612245	8.448979591836736	4.224489795918368	1.4081632653061225	0.0
HIVEP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.816326530612245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HIVEP2	5.63265306122449	1.4081632653061225	4.224489795918368	2.816326530612245	1.4081632653061225	2.816326530612245	2.816326530612245	1.4081632653061225	2.816326530612245	0.0	1.4081632653061225	0.0	4.224489795918368	2.816326530612245	2.816326530612245	0.0	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	0.0	2.816326530612245	0.0	0.0	2.816326530612245	1.4081632653061225	0.0	2.816326530612245	2.816326530612245	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	1.4081632653061225	0.0	4.224489795918368	1.4081632653061225	0.0	2.816326530612245	2.816326530612245	0.0	0.0	0.0	0.0	4.224489795918368	0.0	4.224489795918368	1.4081632653061225	1.4081632653061225	1.4081632653061225	0.0	0.0	12.673469387755102	1.4081632653061225	4.224489795918368	0.0	1.4081632653061225	1.4081632653061225	1.4081632653061225	1.4081632653061225	2.816326530612245	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	5.63265306122449	0.0	1.4081632653061225	1.4081632653061225	1.4081632653061225	1.4081632653061225	0.0	1.4081632653061225	0.0	1.4081632653061225	12.673469387755102	0.0	1.4081632653061225	0.0
IGF2R	16.89795918367347	30.979591836734695	15.489795918367347	25.346938775510203	73.22448979591837	25.346938775510203	11.26530612244898	66.18367346938776	47.87755102040816	39.42857142857143	45.06122448979592	19.714285714285715	54.91836734693877	53.51020408163265	1.4081632653061225	1.4081632653061225	29.571428571428573	11.26530612244898	67.59183673469389	0.0	11.26530612244898	78.85714285714286	16.89795918367347	19.714285714285715	1.4081632653061225	101.38775510204081	29.571428571428573	46.46938775510204	38.02040816326531	38.02040816326531	36.61224489795919	12.673469387755102	29.571428571428573	2.816326530612245	38.02040816326531	60.55102040816327	26.755102040816325	32.38775510204081	47.87755102040816	26.755102040816325	16.89795918367347	61.95918367346939	18.306122448979593	9.857142857142858	16.89795918367347	29.571428571428573	74.63265306122449	12.673469387755102	8.448979591836736	46.46938775510204	32.38775510204081	4.224489795918368	40.83673469387755	47.87755102040816	15.489795918367347	38.02040816326531	32.38775510204081	4.224489795918368	11.26530612244898	47.87755102040816	19.714285714285715	0.0	33.79591836734694	4.224489795918368	33.79591836734694	1.4081632653061225	29.571428571428573	36.61224489795919	19.714285714285715	12.673469387755102	19.714285714285715	30.979591836734695	97.16326530612245	29.571428571428573	54.91836734693877	5.63265306122449	15.489795918367347	23.93877551020408	40.83673469387755	11.26530612244898	8.448979591836736	8.448979591836736	32.38775510204081	36.61224489795919	2.816326530612245	2.816326530612245	16.89795918367347	47.87755102040816	0.0	1.4081632653061225	40.83673469387755	38.02040816326531	64.77551020408163	64.77551020408163	29.571428571428573	74.63265306122449	18.306122448979593	95.75510204081633	9.857142857142858	40.83673469387755	5.63265306122449
IQGAP1	16.89795918367347	11.26530612244898	16.89795918367347	2.816326530612245	23.93877551020408	16.89795918367347	12.673469387755102	11.26530612244898	16.89795918367347	19.714285714285715	52.10204081632653	26.755102040816325	12.673469387755102	19.714285714285715	9.857142857142858	0.0	40.83673469387755	25.346938775510203	15.489795918367347	1.4081632653061225	12.673469387755102	16.89795918367347	12.673469387755102	15.489795918367347	1.4081632653061225	23.93877551020408	9.857142857142858	40.83673469387755	22.53061224489796	12.673469387755102	15.489795918367347	25.346938775510203	12.673469387755102	15.489795918367347	38.02040816326531	23.93877551020408	5.63265306122449	16.89795918367347	12.673469387755102	4.224489795918368	23.93877551020408	16.89795918367347	25.346938775510203	4.224489795918368	12.673469387755102	22.53061224489796	8.448979591836736	18.306122448979593	12.673469387755102	32.38775510204081	9.857142857142858	9.857142857142858	19.714285714285715	22.53061224489796	22.53061224489796	30.979591836734695	4.224489795918368	2.816326530612245	19.714285714285715	30.979591836734695	26.755102040816325	0.0	12.673469387755102	16.89795918367347	38.02040816326531	0.0	5.63265306122449	9.857142857142858	9.857142857142858	23.93877551020408	19.714285714285715	53.51020408163265	32.38775510204081	23.93877551020408	9.857142857142858	11.26530612244898	9.857142857142858	32.38775510204081	30.979591836734695	9.857142857142858	9.857142857142858	11.26530612244898	23.93877551020408	26.755102040816325	1.4081632653061225	9.857142857142858	33.79591836734694	16.89795918367347	2.816326530612245	11.26530612244898	8.448979591836736	12.673469387755102	59.142857142857146	30.979591836734695	23.93877551020408	23.93877551020408	46.46938775510204	15.489795918367347	9.857142857142858	30.979591836734695	15.489795918367347
ITGA2	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	5.63265306122449	0.0	5.63265306122449	2.816326530612245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.224489795918368	2.816326530612245	0.0	0.0	0.0	2.816326530612245	1.4081632653061225	4.224489795918368	1.4081632653061225	1.4081632653061225	1.4081632653061225	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	1.4081632653061225	0.0	0.0	0.0	0.0	1.4081632653061225	4.224489795918368	0.0	0.0	0.0	0.0	0.0	4.224489795918368	1.4081632653061225	0.0	0.0	2.816326530612245	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	1.4081632653061225	0.0	8.448979591836736	0.0	4.224489795918368	0.0	0.0	0.0	0.0	1.4081632653061225	2.816326530612245	0.0	1.4081632653061225	4.224489795918368	0.0	0.0	5.63265306122449	0.0	0.0	0.0	1.4081632653061225	0.0	9.857142857142858	1.4081632653061225	0.0	0.0	4.224489795918368	0.0	0.0	0.0	0.0
KIAA1147	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4081632653061225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIAA1199	46.46938775510204	9.857142857142858	78.85714285714286	9.857142857142858	73.22448979591837	23.93877551020408	0.0	319.6530612244898	104.20408163265306	30.979591836734695	57.734693877551024	35.204081632653065	80.26530612244898	23.93877551020408	1.4081632653061225	0.0	28.163265306122447	1.4081632653061225	119.6938775510204	1.4081632653061225	0.0	322.46938775510205	32.38775510204081	8.448979591836736	1.4081632653061225	45.06122448979592	49.285714285714285	101.38775510204081	23.93877551020408	84.48979591836735	84.48979591836735	2.816326530612245	94.34693877551021	9.857142857142858	174.6122448979592	43.6530612244898	7.040816326530612	18.306122448979593	14.081632653061224	30.979591836734695	78.85714285714286	312.61224489795916	9.857142857142858	7.040816326530612	81.6734693877551	147.85714285714286	4.224489795918368	14.081632653061224	1.4081632653061225	32.38775510204081	22.53061224489796	4.224489795918368	11.26530612244898	38.02040816326531	2.816326530612245	23.93877551020408	38.02040816326531	7.040816326530612	21.122448979591837	94.34693877551021	188.69387755102042	0.0	2.816326530612245	8.448979591836736	14.081632653061224	46.46938775510204	139.40816326530611	28.163265306122447	18.306122448979593	29.571428571428573	7.040816326530612	73.22448979591837	74.63265306122449	112.65306122448979	9.857142857142858	11.26530612244898	153.48979591836735	36.61224489795919	178.83673469387756	18.306122448979593	2.816326530612245	2.816326530612245	45.06122448979592	7.040816326530612	15.489795918367347	11.26530612244898	28.163265306122447	67.59183673469389	9.857142857142858	14.081632653061224	15.489795918367347	92.93877551020408	11.26530612244898	15.489795918367347	25.346938775510203	118.28571428571429	57.734693877551024	208.40816326530611	0.0	22.53061224489796	8.448979591836736
